district,school,num_applications
Residential District 14,32K552,19
Residential District 14,15K497,19
Residential District 14,10X445,204
Residential District 14,16K688,20
Residential District 14,32K168,32
Residential District 14,32K549,16
Residential District 14,02M260,34
Residential District 14,03M403,3
Residential District 14,02M399,3
Residential District 14,14K478,104
Residential District 14,17K528,2
Residential District 14,02M600,24
Residential District 14,07X551,2
Residential District 14,19K764,2
Residential District 14,02M135,3
Residential District 14,13K483,36
Residential District 14,14K454,137
Residential District 14,28Q620,8
Residential District 14,25Q525,42
Residential District 14,19K615,17
Residential District 14,02M533,24
Residential District 14,02M500,3
Residential District 14,07X495,2
Residential District 14,01M448,35
Residential District 14,18K642,2
Residential District 14,02M305,17
Residential District 14,02M507,15
Residential District 14,13K527,8
Residential District 14,02M282,14
Residential District 14,02M551,18
Residential District 14,09X241,2
Residential District 14,20K609,12
Residential District 14,13K350,26
Residential District 14,05M369,3
Residential District 14,02M316,3
Residential District 14,02M300,3
Residential District 14,02M449,3
Residential District 14,18K576,2
Residential District 14,19K660,9
Residential District 14,03M415,3
Residential District 14,10X243,1
Residential District 14,03M291,3
Residential District 14,30Q445,2
Residential District 14,21K620,6
Residential District 14,14K558,307
Residential District 14,14K561,405
Residential District 14,19K510,2
Residential District 14,10X353,2
Residential District 14,04M610,3
Residential District 14,28Q896,1
Residential District 14,14K614,55
Residential District 15,02M047,3
Residential District 15,06M540,3
Residential District 15,13K499,10
Residential District 15,21K410,103
Residential District 15,30Q301,32
Residential District 15,17K382,24
Residential District 15,18K637,8
Residential District 15,32K403,2
Residential District 15,17K751,11
Residential District 15,11X270,2
Residential District 15,02M546,86
Residential District 15,19K404,9
Residential District 15,30Q575,6
Residential District 15,24Q264,3
Residential District 15,17K408,25
Residential District 15,19K618,14
Residential District 15,32K554,9
Residential District 15,08X376,1
Residential District 15,08X367,3
Residential District 15,02M630,99
Residential District 15,27Q400,2
Residential District 15,14K610,14
Residential District 15,24Q610,10
Residential District 15,30Q580,21
Residential District 15,01M696,357
Residential District 15,24Q299,281
Residential District 15,02M411,132
Residential District 15,26Q495,2
Residential District 15,03M479,484
Residential District 15,13K595,38
Residential District 15,13K670,101
Residential District 15,29Q313,2
Residential District 15,26Q415,2
Residential District 15,16K455,12
Residential District 15,10X264,2
Residential District 15,12X479,1
Residential District 15,09X260,2
Residential District 15,11X249,2
Residential District 15,09X413,3
Residential District 15,11X418,2
Residential District 15,08X349,2
Residential District 15,17K547,40
Residential District 15,15K448,277
Residential District 15,22K555,243
Residential District 15,23K493,13
Residential District 15,13K412,52
Residential District 15,15K423,3
Residential District 15,18K566,2
Residential District 15,16K498,32
Residential District 15,15K656,176
Residential District 15,17K745,36
Residential District 15,13K439,51
Residential District 15,19K639,10
Residential District 15,14K449,821
Residential District 15,14K488,59
Residential District 15,17K548,31
Residential District 15,21K690,54
Residential District 15,13K430,1073
Residential District 15,18K567,13
Residential District 15,32K556,2
Residential District 15,02M393,10
Residential District 15,31R047,8
Residential District 15,07X548,3
Residential District 15,04M555,26
Residential District 15,27Q262,2
Residential District 15,02M615,26
Residential District 15,06M293,7
Residential District 15,13K674,143
Residential District 15,24Q293,2
Residential District 15,17K600,31
Residential District 15,15K519,84
Residential District 15,11X288,2
Residential District 15,05M362,35
Residential District 15,06M346,2
Residential District 15,18K629,11
Residential District 15,31R450,7
Residential District 15,19K659,2
Residential District 15,15K429,99
Residential District 15,13K265,6
Residential District 15,32K545,6
Residential District 15,23K644,2
Residential District 15,19K409,2
Residential District 15,01M450,58
Residential District 15,14K477,6
Residential District 15,25Q281,2
Residential District 15,21K525,1097
Residential District 15,14K685,1
Residential District 15,02M416,86
Residential District 15,30Q258,3
Residential District 15,27Q314,2
Residential District 15,04M372,1
Residential District 15,02M294,287
Residential District 15,21K572,82
Residential District 15,19K502,7
Residential District 15,02M288,17
Residential District 15,10X437,2
Residential District 15,28Q440,2
Residential District 15,20K490,782
Residential District 15,26Q430,3
Residential District 15,03M417,48
Residential District 15,30Q501,209
Residential District 15,20K505,464
Residential District 15,05M499,7
Residential District 15,03M860,2
Residential District 15,23K514,2
Residential District 15,29Q272,2
Residential District 15,13K605,82
Residential District 15,13K594,11
Residential District 15,02M374,16
Residential District 15,06M552,3
Residential District 15,24Q485,2
Residential District 15,07X259,2
Residential District 15,11X455,2
Residential District 15,02M534,118
Residential District 15,08X405,2
Residential District 15,04M680,2
Residential District 15,24Q550,3
Residential District 15,19K504,9
Residential District 15,28Q328,1
Residential District 15,27Q650,2
Residential District 15,11X544,2
Residential District 15,02M545,66
Residential District 15,02M400,52
Residential District 15,06M468,2
Residential District 15,02M420,49
Residential District 15,18K617,6
Residential District 15,03M492,4
Residential District 15,28Q690,2
Residential District 15,06M467,3
Residential District 15,05M692,610
Residential District 15,18K633,20
Residential District 15,17K546,36
Residential District 15,17K539,12
Residential District 15,17K537,24
Residential District 15,10X696,470
Residential District 15,03M494,11
Residential District 15,02M489,64
Residential District 15,02M296,7
Residential District 15,21K348,25
Residential District 15,20K485,1038
Residential District 15,28Q505,2
Residential District 15,28Q325,1
Residential District 15,02M437,6
Residential District 15,02M605,6
Residential District 15,02M407,58
Residential District 15,24Q530,2
Residential District 15,21K337,10
Residential District 15,17K524,8
Residential District 15,02M438,3
Residential District 15,06M211,2
Residential District 15,18K563,24
Residential District 15,02M529,2
Residential District 15,28Q350,2
Residential District 15,22K425,257
Residential District 15,27Q480,6
Residential District 15,25Q425,3
Residential District 15,21K540,225
Residential District 15,15K462,243
Residential District 15,14K071,7
Residential District 15,15K592,13
Residential District 15,21K468,42
Residential District 15,10X268,2
Residential District 15,18K569,2
Residential District 15,02M419,17
Residential District 15,02M425,11
Residential District 15,22K535,282
Residential District 15,21K728,2
Residential District 15,21K559,13
Residential District 15,02M655,3
Residential District 15,30Q450,2
Residential District 15,02M308,30
Residential District 15,14K586,2
Residential District 15,03M541,140
Residential District 15,02M427,2
Residential District 15,02M542,3
Residential District 15,02M392,20
Residential District 15,04M435,22
Residential District 15,02M280,24
Residential District 15,02M459,3
Residential District 15,02M439,92
Residential District 15,01M509,4
Residential District 15,26Q435,1
Residential District 15,24Q585,3
Residential District 15,29Q492,1
Residential District 15,17K590,73
Residential District 15,28Q167,2
Residential District 15,24Q520,3
Residential District 15,22K405,1066
Residential District 15,15K684,1273
Residential District 15,02M418,543
Residential District 15,19K583,3
Residential District 15,02M432,7
Residential District 15,02M520,3
Residential District 15,02M412,103
Residential District 15,02M414,225
Residential District 15,02M376,390
Residential District 15,16K765,2
Residential District 15,02M543,31
Residential District 15,31R440,10
Residential District 15,01M539,494
Residential District 15,20K445,666
Residential District 15,24Q455,2
Residential District 15,01M292,6
Residential District 15,22K611,6
Residential District 15,14K474,14
Residential District 15,02M298,130
Residential District 15,04M495,6
Residential District 15,15K464,235
Residential District 15,17K122,29
Residential District 15,11X542,2
Residential District 15,19K507,15
Residential District 15,31R445,2
Residential District 15,29Q283,2
Residential District 15,22K630,2
Residential District 15,02M408,66
Residential District 15,28Q680,2
Residential District 15,28Q687,442
Residential District 15,25Q252,1
Residential District 15,24Q600,3
Residential District 15,02M422,22
Residential District 15,21K344,9
Residential District 15,31R600,8
Residential District 15,02M531,12
Residential District 15,02M580,6
Residential District 15,27Q475,2
Residential District 15,24Q560,3
Residential District 15,27Q323,2
Residential District 15,19K683,2
Residential District 15,17K531,7
Residential District 15,02M413,40
Residential District 15,13K419,81
Residential District 15,17K543,48
Residential District 15,15K463,74
Residential District 15,03M859,15
Residential District 15,19K422,2
Residential District 15,31R605,527
Residential District 15,02M139,12
Residential District 15,02M475,848
Residential District 15,15K667,507
Residential District 15,31R460,11
Residential District 15,02M519,36
Residential District 15,23K697,2
Residential District 15,32K552,7
Residential District 15,15K497,304
Residential District 15,10X445,506
Residential District 15,16K688,2
Residential District 15,32K168,16
Residential District 15,32K549,2
Residential District 15,02M260,89
Residential District 15,03M403,3
Residential District 15,02M399,6
Residential District 15,14K478,11
Residential District 15,17K528,28
Residential District 15,02M600,33
Residential District 15,03M299,2
Residential District 15,19K764,2
Residential District 15,02M135,3
Residential District 15,13K483,82
Residential District 15,14K454,26
Residential District 15,28Q620,2
Residential District 15,31R455,2
Residential District 15,25Q525,36
Residential District 15,19K615,11
Residential District 15,02M533,3
Residential District 15,02M500,3
Residential District 15,01M448,27
Residential District 15,18K642,2
Residential District 15,02M305,11
Residential District 15,02M507,36
Residential District 15,13K527,16
Residential District 15,02M282,53
Residential District 15,02M551,120
Residential District 15,20K609,83
Residential District 15,03M307,3
Residential District 15,13K350,35
Residential District 15,05M369,3
Residential District 15,02M316,6
Residential District 15,02M300,3
Residential District 15,02M449,9
Residential District 15,18K576,2
Residential District 15,19K660,2
Residential District 15,03M415,3
Residential District 15,03M291,6
Residential District 15,30Q445,2
Residential District 15,21K620,20
Residential District 15,14K558,67
Residential District 15,14K561,61
Residential District 15,19K510,2
Residential District 15,28Q284,2
Residential District 15,04M610,2
Residential District 15,14K614,10
Residential District 16,02M047,3
Residential District 16,06M540,6
Residential District 16,13K499,28
Residential District 16,21K410,50
Residential District 16,30Q301,16
Residential District 16,17K382,8
Residential District 16,18K637,23
Residential District 16,32K403,18
Residential District 16,17K751,62
Residential District 16,11X270,2
Residential District 16,02M546,40
Residential District 16,19K404,28
Residential District 16,30Q575,3
Residential District 16,24Q264,3
Residential District 16,17K408,14
Residential District 16,19K618,24
Residential District 16,07X600,3
Residential District 16,32K554,39
Residential District 16,02M630,16
Residential District 16,27Q400,6
Residential District 16,14K610,17
Residential District 16,24Q610,7
Residential District 16,30Q580,6
Residential District 16,01M696,29
Residential District 16,24Q299,12
Residential District 16,02M411,57
Residential District 16,26Q495,2
Residential District 16,03M479,42
Residential District 16,13K595,151
Residential District 16,13K670,244
Residential District 16,29Q313,2
Residential District 16,26Q415,2
Residential District 16,16K455,98
Residential District 16,10X264,2
Residential District 16,11X290,2
Residential District 16,12X479,1
Residential District 16,09X260,2
Residential District 16,08X561,1
Residential District 16,10X213,2
Residential District 16,12X511,1
Residential District 16,11X249,2
Residential District 16,10X439,2
Residential District 16,09X413,3
Residential District 16,11X418,2
Residential District 16,09X525,2
Residential District 16,09X505,2
Residential District 16,10X284,2
Residential District 16,17K547,34
Residential District 16,15K448,52
Residential District 16,22K555,62
Residential District 16,23K493,56
Residential District 16,13K412,97
Residential District 16,15K423,3
Residential District 16,18K566,7
Residential District 16,16K498,134
Residential District 16,15K656,73
Residential District 16,17K745,79
Residential District 16,13K439,24
Residential District 16,19K639,20
Residential District 16,14K449,249
Residential District 16,14K488,125
Residential District 16,17K548,46
Residential District 16,21K690,9
Residential District 16,13K430,281
Residential District 16,18K567,48
Residential District 16,32K556,54
Residential District 16,02M393,12
Residential District 16,26Q315,2
Residential District 16,29Q326,2
Residential District 16,04M555,18
Residential District 16,27Q262,2
Residential District 16,02M615,14
Residential District 16,06M293,6
Residential District 16,13K674,71
Residential District 16,24Q293,2
Residential District 16,17K600,65
Residential District 16,15K519,50
Residential District 16,11X288,2
Residential District 16,05M362,16
Residential District 16,06M346,2
Residential District 16,18K629,30
Residential District 16,31R450,2
Residential District 16,19K659,10
Residential District 16,15K429,23
Residential District 16,13K265,20
Residential District 16,09X329,2
Residential District 16,32K545,42
Residential District 16,23K644,60
Residential District 16,29Q327,2
Residential District 16,05M148,1
Residential District 16,19K409,23
Residential District 16,01M450,16
Residential District 16,14K477,17
Residential District 16,21K525,73
Residential District 16,14K685,11
Residential District 16,02M416,29
Residential District 16,30Q258,2
Residential District 16,02M294,56
Residential District 16,29Q265,2
Residential District 16,21K572,9
Residential District 16,19K502,10
Residential District 16,02M288,27
Residential District 16,28Q440,2
Residential District 16,20K490,20
Residential District 16,26Q430,3
Residential District 16,03M417,3
Residential District 16,30Q501,20
Residential District 16,20K505,19
Residential District 16,05M499,6
Residential District 16,23K514,17
Residential District 16,29Q272,2
Residential District 16,13K605,60
Residential District 16,13K594,30
Residential District 16,02M374,3
Residential District 16,24Q485,19
Residential District 16,02M534,34
Residential District 16,07X670,2
Residential District 16,04M680,2
Residential District 16,24Q550,6
Residential District 16,19K504,14
Residential District 16,28Q328,1
Residential District 16,27Q650,7
Residential District 16,02M545,11
Residential District 16,10X565,2
Residential District 16,02M400,7
Residential District 16,06M468,2
Residential District 16,02M420,35
Residential District 16,18K617,2
Residential District 16,03M492,4
Residential District 16,28Q690,2
Residential District 16,06M467,3
Residential District 16,05M692,226
Residential District 16,06M463,3
Residential District 16,18K633,47
Residential District 16,17K546,83
Residential District 16,17K539,9
Residential District 16,17K537,16
Residential District 16,10X696,201
Residential District 16,24Q267,2
Residential District 16,03M494,17
Residential District 16,11X275,2
Residential District 16,02M489,21
Residential District 16,02M296,4
Residential District 16,21K348,3
Residential District 16,20K485,36
Residential District 16,28Q505,7
Residential District 16,28Q325,1
Residential District 16,02M437,3
Residential District 16,29Q498,2
Residential District 16,02M605,3
Residential District 16,02M544,2
Residential District 16,30Q502,2
Residential District 16,02M407,8
Residential District 16,29Q243,2
Residential District 16,24Q530,2
Residential District 16,17K524,8
Residential District 16,02M438,3
Residential District 16,24Q236,2
Residential District 16,06M211,2
Residential District 16,18K563,38
Residential District 16,28Q350,2
Residential District 16,22K425,90
Residential District 16,27Q480,17
Residential District 16,25Q425,3
Residential District 16,21K540,65
Residential District 16,15K462,103
Residential District 16,14K071,17
Residential District 16,15K592,2
Residential District 16,21K468,19
Residential District 16,18K569,23
Residential District 16,02M419,3
Residential District 16,02M425,12
Residential District 16,22K535,36
Residential District 16,21K559,11
Residential District 16,30Q450,2
Residential District 16,02M308,42
Residential District 16,14K586,16
Residential District 16,03M541,28
Residential District 16,02M427,2
Residential District 16,02M542,3
Residential District 16,02M392,14
Residential District 16,04M435,22
Residential District 16,02M280,17
Residential District 16,02M459,2
Residential District 16,02M439,34
Residential District 16,01M509,3
Residential District 16,24Q585,17
Residential District 16,29Q492,1
Residential District 16,17K590,190
Residential District 16,23K647,2
Residential District 16,28Q167,6
Residential District 16,24Q520,3
Residential District 16,22K405,151
Residential District 16,08X312,3
Residential District 16,15K684,134
Residential District 16,02M418,62
Residential District 16,09X252,2
Residential District 16,05M304,2
Residential District 16,07X473,1
Residential District 16,19K583,3
Residential District 16,02M432,3
Residential District 16,02M520,3
Residential District 16,02M412,18
Residential District 16,02M414,19
Residential District 16,02M376,30
Residential District 16,16K765,44
Residential District 16,02M543,33
Residential District 16,01M539,53
Residential District 16,20K445,33
Residential District 16,01M292,3
Residential District 16,22K611,6
Residential District 16,14K474,38
Residential District 16,02M298,52
Residential District 16,04M495,8
Residential District 16,15K464,22
Residential District 16,29Q259,3
Residential District 16,17K122,117
Residential District 16,19K507,40
Residential District 16,29Q283,2
Residential District 16,02M408,14
Residential District 16,28Q310,1
Residential District 16,28Q680,2
Residential District 16,28Q687,213
Residential District 16,26Q566,2
Residential District 16,29Q248,2
Residential District 16,25Q252,1
Residential District 16,24Q600,3
Residential District 16,02M422,3
Residential District 16,21K344,2
Residential District 16,02M531,5
Residential District 16,02M580,8
Residential District 16,27Q475,2
Residential District 16,24Q560,3
Residential District 16,27Q308,2
Residential District 16,27Q323,2
Residential District 16,19K683,7
Residential District 16,17K531,29
Residential District 16,02M413,11
Residential District 16,13K419,69
Residential District 16,17K543,21
Residential District 16,15K463,1
Residential District 16,03M859,3
Residential District 16,19K422,2
Residential District 16,31R605,194
Residential District 16,02M139,4
Residential District 16,02M475,258
Residential District 16,15K667,14
Residential District 16,02M519,14
Residential District 16,23K697,13
Residential District 16,32K552,26
Residential District 16,15K497,34
Residential District 16,10X445,202
Residential District 16,16K688,38
Residential District 16,32K168,65
Residential District 16,32K549,21
Residential District 16,02M260,9
Residential District 16,03M403,3
Residential District 16,14K478,41
Residential District 16,17K528,22
Residential District 16,02M600,11
Residential District 16,10X237,2
Residential District 16,03M299,2
Residential District 16,19K764,18
Residential District 16,02M135,3
Residential District 16,03M402,2
Residential District 16,13K483,75
Residential District 16,14K454,47
Residential District 16,28Q620,9
Residential District 16,05M670,3
Residential District 16,31R455,2
Residential District 16,25Q525,17
Residential District 16,19K615,24
Residential District 16,02M533,3
Residential District 16,02M500,3
Residential District 16,07X495,2
Residential District 16,01M448,13
Residential District 16,18K642,2
Residential District 16,02M305,16
Residential District 16,02M507,17
Residential District 16,13K527,20
Residential District 16,02M282,11
Residential District 16,02M551,11
Residential District 16,20K609,17
Residential District 16,03M307,3
Residential District 16,13K350,48
Residential District 16,05M369,10
Residential District 16,02M316,3
Residential District 16,02M300,3
Residential District 16,02M449,8
Residential District 16,18K576,18
Residential District 16,19K660,37
Residential District 16,03M415,3
Residential District 16,06M348,1
Residential District 16,10X243,1
Residential District 16,30Q445,2
Residential District 16,21K620,20
Residential District 16,14K558,59
Residential District 16,14K561,118
Residential District 16,19K510,13
Residential District 16,28Q284,2
Residential District 16,04M610,2
Residential District 16,30Q286,1
Residential District 16,28Q896,1
Residential District 16,14K614,57
Residential District 17,02M047,3
Residential District 17,06M540,12
Residential District 17,13K499,86
Residential District 17,21K410,187
Residential District 17,30Q301,16
Residential District 17,17K382,84
Residential District 17,18K637,62
Residential District 17,32K403,7
Residential District 17,17K751,151
Residential District 17,02M546,71
Residential District 17,19K404,67
Residential District 17,24Q264,3
Residential District 17,17K408,54
Residential District 17,19K618,25
Residential District 17,27Q309,2
Residential District 17,07X600,3
Residential District 17,32K554,40
Residential District 17,08X367,3
Residential District 17,02M630,45
Residential District 17,11X299,2
Residential District 17,27Q400,2
Residential District 17,14K610,34
Residential District 17,24Q610,8
Residential District 17,30Q580,7
Residential District 17,01M696,82
Residential District 17,24Q299,30
Residential District 17,02M411,92
Residential District 17,26Q495,2
Residential District 17,03M479,96
Residential District 17,13K595,287
Residential District 17,13K670,512
Residential District 17,29Q313,2
Residential District 17,26Q415,2
Residential District 17,16K455,159
Residential District 17,10X264,2
Residential District 17,12X479,1
Residential District 17,09X260,2
Residential District 17,10X351,2
Residential District 17,09X227,2
Residential District 17,07X522,2
Residential District 17,09X324,2
Residential District 17,10X213,2
Residential District 17,12X511,1
Residential District 17,11X249,2
Residential District 17,09X413,2
Residential District 17,11X253,2
Residential District 17,11X418,2
Residential District 17,09X412,2
Residential District 17,12X267,2
Residential District 17,07X527,2
Residential District 17,09X505,2
Residential District 17,08X269,2
Residential District 17,10X546,2
Residential District 17,17K547,140
Residential District 17,15K448,115
Residential District 17,22K555,308
Residential District 17,23K493,60
Residential District 17,13K412,131
Residential District 17,15K423,3
Residential District 17,18K566,17
Residential District 17,16K498,179
Residential District 17,15K656,146
Residential District 17,17K745,385
Residential District 17,13K439,60
Residential District 17,19K639,43
Residential District 17,14K449,547
Residential District 17,14K488,154
Residential District 17,17K548,120
Residential District 17,21K690,16
Residential District 17,13K430,699
Residential District 17,18K567,67
Residential District 17,32K556,23
Residential District 17,02M393,19
Residential District 17,26Q315,2
Residential District 17,31R047,1
Residential District 17,29Q326,2
Residential District 17,10X442,2
Residential District 17,04M555,42
Residential District 17,27Q262,2
Residential District 17,02M615,34
Residential District 17,06M293,3
Residential District 17,13K674,259
Residential District 17,17K600,260
Residential District 17,09X564,2
Residential District 17,15K519,124
Residential District 17,11X288,2
Residential District 17,05M362,32
Residential District 17,06M346,2
Residential District 17,07X427,2
Residential District 17,09X327,2
Residential District 17,18K629,70
Residential District 17,31R450,12
Residential District 17,19K659,8
Residential District 17,10X440,7
Residential District 17,15K429,56
Residential District 17,13K265,14
Residential District 17,09X329,1
Residential District 17,32K545,14
Residential District 17,09X231,1
Residential District 17,23K644,50
Residential District 17,29Q327,2
Residential District 17,19K409,38
Residential District 17,01M450,20
Residential District 17,14K477,18
Residential District 17,21K525,412
Residential District 17,14K685,7
Residential District 17,02M416,73
Residential District 17,30Q258,2
Residential District 17,27Q334,2
Residential District 17,27Q314,2
Residential District 17,02M294,80
Residential District 17,29Q265,2
Residential District 17,21K572,36
Residential District 17,12X251,2
Residential District 17,19K502,48
Residential District 17,02M303,3
Residential District 17,12X682,2
Residential District 17,25Q460,3
Residential District 17,02M288,22
Residential District 17,10X437,2
Residential District 17,28Q440,7
Residential District 17,20K490,93
Residential District 17,26Q430,10
Residential District 17,03M417,15
Residential District 17,30Q501,40
Residential District 17,20K505,116
Residential District 17,05M499,12
Residential District 17,03M860,2
Residential District 17,09X517,3
Residential District 17,27Q260,2
Residential District 17,23K514,40
Residential District 17,29Q272,8
Residential District 17,13K605,201
Residential District 17,13K594,47
Residential District 17,02M374,14
Residential District 17,06M552,3
Residential District 17,24Q485,2
Residential District 17,07X259,2
Residential District 17,11X455,6
Residential District 17,02M534,61
Residential District 17,07X670,2
Residential District 17,08X405,2
Residential District 17,04M680,2
Residential District 17,24Q550,8
Residential District 17,19K504,41
Residential District 17,28Q328,1
Residential District 17,27Q650,10
Residential District 17,11X544,2
Residential District 17,02M545,12
Residential District 17,10X565,2
Residential District 17,02M400,9
Residential District 17,06M423,2
Residential District 17,06M468,6
Residential District 17,02M420,79
Residential District 17,18K617,23
Residential District 17,03M492,22
Residential District 17,28Q690,2
Residential District 17,06M467,3
Residential District 17,05M692,539
Residential District 17,18K633,139
Residential District 17,17K546,329
Residential District 17,17K539,102
Residential District 17,09X543,3
Residential District 17,17K537,120
Residential District 17,10X696,433
Residential District 17,03M494,19
Residential District 17,11X275,2
Residential District 17,02M489,46
Residential District 17,02M296,4
Residential District 17,21K348,27
Residential District 17,20K485,94
Residential District 17,28Q505,6
Residential District 17,28Q325,1
Residential District 17,07X500,2
Residential District 17,02M437,3
Residential District 17,02M605,3
Residential District 17,02M407,20
Residential District 17,29Q243,2
Residential District 17,24Q530,2
Residential District 17,21K337,11
Residential District 17,17K524,60
Residential District 17,02M438,3
Residential District 17,24Q236,2
Residential District 17,06M211,6
Residential District 17,18K563,154
Residential District 17,28Q350,2
Residential District 17,22K425,446
Residential District 17,27Q480,17
Residential District 17,25Q425,3
Residential District 17,21K540,245
Residential District 17,15K462,232
Residential District 17,14K071,9
Residential District 17,15K592,14
Residential District 17,21K468,78
Residential District 17,10X268,2
Residential District 17,10X374,3
Residential District 17,18K569,74
Residential District 17,02M419,3
Residential District 17,02M425,15
Residential District 17,22K535,121
Residential District 17,21K728,2
Residential District 17,21K559,20
Residential District 17,02M655,3
Residential District 17,30Q450,2
Residential District 17,02M308,35
Residential District 17,14K586,6
Residential District 17,03M541,48
Residential District 17,02M427,10
Residential District 17,02M542,3
Residential District 17,02M392,22
Residential District 17,04M435,53
Residential District 17,02M280,22
Residential District 17,02M459,2
Residential District 17,02M439,81
Residential District 17,01M509,3
Residential District 17,26Q435,1
Residential District 17,24Q585,10
Residential District 17,29Q492,1
Residential District 17,17K590,673
Residential District 17,23K647,2
Residential District 17,28Q167,2
Residential District 17,24Q520,3
Residential District 17,22K405,792
Residential District 17,15K684,408
Residential District 17,02M418,131
Residential District 17,12X242,2
Residential District 17,19K583,10
Residential District 17,02M432,3
Residential District 17,02M520,15
Residential District 17,02M412,29
Residential District 17,02M414,46
Residential District 17,02M376,81
Residential District 17,16K765,40
Residential District 17,02M543,48
Residential District 17,01M539,84
Residential District 17,20K445,136
Residential District 17,22K611,16
Residential District 17,14K474,42
Residential District 17,02M298,114
Residential District 17,04M495,21
Residential District 17,15K464,99
Residential District 17,29Q259,3
Residential District 17,17K122,283
Residential District 17,11X542,2
Residential District 17,19K507,77
Residential District 17,31R445,2
Residential District 17,29Q283,2
Residential District 17,22K630,2
Residential District 17,02M408,28
Residential District 17,28Q310,1
Residential District 17,28Q680,2
Residential District 17,27Q302,2
Residential District 17,28Q687,417
Residential District 17,26Q566,2
Residential District 17,29Q248,2
Residential District 17,25Q252,1
Residential District 17,24Q600,7
Residential District 17,02M422,7
Residential District 17,21K344,8
Residential District 17,08X293,2
Residential District 17,02M531,8
Residential District 17,02M580,3
Residential District 17,27Q475,2
Residential District 17,24Q560,3
Residential District 17,27Q308,2
Residential District 17,27Q351,2
Residential District 17,27Q324,2
Residential District 17,27Q323,9
Residential District 17,19K683,9
Residential District 17,09X404,1
Residential District 17,17K531,112
Residential District 17,08X559,1
Residential District 17,02M413,22
Residential District 17,13K419,194
Residential District 17,17K543,168
Residential District 17,15K463,22
Residential District 17,07X221,2
Residential District 17,03M859,3
Residential District 17,19K422,13
Residential District 17,31R605,400
Residential District 17,02M139,6
Residential District 17,02M475,609
Residential District 17,15K667,75
Residential District 17,31R460,2
Residential District 17,02M519,29
Residential District 17,23K697,25
Residential District 17,32K552,20
Residential District 17,15K497,73
Residential District 17,10X445,421
Residential District 17,16K688,21
Residential District 17,32K168,71
Residential District 17,32K549,13
Residential District 17,02M260,27
Residential District 17,03M403,3
Residential District 17,02M399,6
Residential District 17,14K478,49
Residential District 17,17K528,165
Residential District 17,02M600,40
Residential District 17,07X223,2
Residential District 17,12X521,2
Residential District 17,07X551,1
Residential District 17,19K764,21
Residential District 17,02M135,3
Residential District 17,03M402,2
Residential District 17,13K483,140
Residential District 17,14K454,49
Residential District 17,10X225,2
Residential District 17,28Q620,2
Residential District 17,05M670,3
Residential District 17,25Q525,28
Residential District 17,19K615,74
Residential District 17,02M533,13
Residential District 17,02M500,3
Residential District 17,07X495,2
Residential District 17,01M448,8
Residential District 17,18K642,12
Residential District 17,02M305,33
Residential District 17,02M507,25
Residential District 17,13K527,43
Residential District 17,02M282,14
Residential District 17,02M551,24
Residential District 17,09X241,2
Residential District 17,20K609,41
Residential District 17,03M307,3
Residential District 17,13K350,60
Residential District 17,05M369,10
Residential District 17,02M316,3
Residential District 17,02M300,3
Residential District 17,02M449,9
Residential District 17,18K576,23
Residential District 17,19K660,54
Residential District 17,03M415,3
Residential District 17,06M348,1
Residential District 17,03M291,3
Residential District 17,30Q445,2
Residential District 17,21K620,73
Residential District 17,14K558,71
Residential District 17,14K561,121
Residential District 17,19K510,39
Residential District 17,25Q285,1
Residential District 17,28Q284,2
Residential District 17,04M610,2
Residential District 17,28Q896,1
Residential District 17,14K614,72
Residential District 17,09X568,2
Residential District 18,02M047,3
Residential District 18,06M540,11
Residential District 18,13K499,28
Residential District 18,21K410,229
Residential District 18,30Q301,10
Residential District 18,17K382,46
Residential District 18,18K637,148
Residential District 18,32K403,6
Residential District 18,17K751,101
Residential District 18,11X270,2
Residential District 18,02M546,38
Residential District 18,19K404,65
Residential District 18,30Q575,3
Residential District 18,24Q264,3
Residential District 18,17K408,31
Residential District 18,19K618,45
Residential District 18,27Q309,6
Residential District 18,32K554,42
Residential District 18,08X367,3
Residential District 18,02M630,29
Residential District 18,27Q400,2
Residential District 18,14K610,23
Residential District 18,24Q610,8
Residential District 18,30Q580,11
Residential District 18,01M696,48
Residential District 18,24Q299,20
Residential District 18,02M411,79
Residential District 18,26Q495,2
Residential District 18,03M479,59
Residential District 18,13K595,253
Residential District 18,13K670,422
Residential District 18,29Q313,2
Residential District 18,26Q415,2
Residential District 18,16K455,113
Residential District 18,10X264,2
Residential District 18,09X260,2
Residential District 18,09X227,2
Residential District 18,08X561,1
Residential District 18,07X522,2
Residential District 18,09X324,2
Residential District 18,10X213,2
Residential District 18,09X413,2
Residential District 18,11X253,2
Residential District 18,11X418,2
Residential District 18,12X267,2
Residential District 18,08X269,2
Residential District 18,17K547,69
Residential District 18,15K448,46
Residential District 18,22K555,371
Residential District 18,23K493,78
Residential District 18,13K412,90
Residential District 18,15K423,3
Residential District 18,18K566,112
Residential District 18,16K498,136
Residential District 18,15K656,136
Residential District 18,17K745,217
Residential District 18,13K439,19
Residential District 18,19K639,64
Residential District 18,14K449,480
Residential District 18,14K488,112
Residential District 18,17K548,66
Residential District 18,21K690,16
Residential District 18,13K430,625
Residential District 18,18K567,120
Residential District 18,32K556,16
Residential District 18,02M393,6
Residential District 18,31R047,1
Residential District 18,07X548,2
Residential District 18,10X442,2
Residential District 18,04M555,20
