district,school,num_applications
Residential District 15,06M468,3
Residential District 15,02M420,64
Residential District 15,18K617,2
Residential District 15,03M492,4
Residential District 15,06M467,3
Residential District 15,06M463,3
Residential District 15,18K633,7
Residential District 15,17K546,15
Residential District 15,17K539,10
Residential District 15,17K537,10
Residential District 15,03M494,6
Residential District 15,02M489,80
Residential District 15,02M296,3
Residential District 15,21K348,8
Residential District 15,20K485,1180
Residential District 15,28Q505,3
Residential District 15,07X500,2
Residential District 15,02M437,3
Residential District 15,02M605,31
Residential District 15,10X368,1
Residential District 15,02M407,81
Residential District 15,24Q530,2
Residential District 15,21K337,25
Residential District 15,17K524,21
Residential District 15,02M438,7
Residential District 15,06M211,3
Residential District 15,18K563,2
Residential District 15,02M529,4
Residential District 15,02M313,3
Residential District 15,22K425,240
Residential District 15,27Q480,6
Residential District 15,25Q425,2
Residential District 15,21K540,168
Residential District 15,15K462,196
Residential District 15,14K071,12
Residential District 15,15K592,15
Residential District 15,21K468,37
Residential District 15,10X374,2
Residential District 15,02M419,23
Residential District 15,21K572,79
Residential District 15,02M425,17
Residential District 15,22K535,188
Residential District 15,02M550,2
Residential District 15,21K559,11
Residential District 15,30Q450,2
Residential District 15,08X530,2
Residential District 15,01M515,2
Residential District 15,02M308,23
Residential District 15,14K586,1
Residential District 15,03M541,126
Residential District 15,02M427,3
Residential District 15,02M542,9
Residential District 15,02M392,13
Residential District 15,04M435,37
Residential District 15,02M280,7
Residential District 15,02M459,3
Residential District 15,02M439,142
Residential District 15,10X477,2
Residential District 15,26Q435,2
Residential District 15,24Q585,2
Residential District 15,17K590,36
Residential District 15,28Q167,2
Residential District 15,24Q520,3
Residential District 15,22K405,1131
Residential District 15,08X312,8
Residential District 15,15K684,1214
Residential District 15,02M418,559
Residential District 15,05M304,1
Residential District 15,12X242,2
Residential District 15,07X473,1
Residential District 15,19K583,2
Residential District 15,02M432,3
Residential District 15,02M520,3
Residential District 15,02M412,317
Residential District 15,02M414,357
Residential District 15,02M376,337
Residential District 15,16K765,6
Residential District 15,02M543,26
Residential District 15,31R440,7
Residential District 15,01M539,234
Residential District 15,20K445,612
Residential District 15,01M292,3
Residential District 15,22K611,2
Residential District 15,14K474,6
Residential District 15,02M298,97
Residential District 15,04M495,3
Residential District 15,15K464,325
Residential District 15,17K122,8
Residential District 15,11X542,2
Residential District 15,19K507,14
Residential District 15,31R445,2
Residential District 15,02M408,76
Residential District 15,28Q680,2
Residential District 15,25Q241,2
Residential District 15,28Q686,2
Residential District 15,25Q252,2
Residential District 15,24Q600,3
Residential District 15,02M422,2
Residential District 15,21K344,11
Residential District 15,31R600,2
Residential District 15,08X293,2
Residential District 15,02M531,22
Residential District 15,02M580,194
Residential District 15,27Q475,2
Residential District 15,25Q670,2
Residential District 15,24Q560,3
Residential District 15,27Q323,2
Residential District 15,19K683,3
Residential District 15,17K531,2
Residential District 15,02M413,187
Residential District 15,13K419,60
Residential District 15,17K543,44
Residential District 15,03M859,22
Residential District 15,19K422,2
Residential District 15,02M139,3
Residential District 15,15K667,459
Residential District 15,31R460,6
Residential District 15,02M519,88
Residential District 15,23K697,2
Residential District 15,32K552,7
Residential District 15,15K497,455
Residential District 15,16K688,9
Residential District 15,32K168,9
Residential District 15,32K549,2
Residential District 15,12X478,2
Residential District 15,02M260,219
Residential District 15,06M462,2
Residential District 15,03M403,2
Residential District 15,02M399,26
Residential District 15,02M655,2
Residential District 15,14K478,18
Residential District 15,17K528,24
Residential District 15,02M600,54
Residential District 15,10X237,3
Residential District 15,31R080,1
Residential District 15,19K764,2
Residential District 15,02M135,10
Residential District 15,03M402,2
Residential District 15,13K483,66
Residential District 15,14K454,46
Residential District 15,10X225,3
Residential District 15,28Q620,2
Residential District 15,31R455,7
Residential District 15,25Q525,48
Residential District 15,19K615,7
Residential District 15,02M533,17
Residential District 15,07X495,2
Residential District 15,01M448,153
Residential District 15,02M305,4
Residential District 15,02M507,19
Residential District 15,13K527,28
Residential District 15,02M282,139
Residential District 15,02M551,127
Residential District 15,09X241,2
Residential District 15,20K609,83
Residential District 15,03M307,2
Residential District 15,05M369,3
Residential District 15,02M316,3
Residential District 15,02M300,3
Residential District 15,13K350,30
Residential District 15,02M449,3
Residential District 15,19K660,2
Residential District 15,03M415,10
Residential District 15,03M291,14
Residential District 15,08X558,1
Residential District 15,30Q445,3
Residential District 15,21K620,21
Residential District 15,14K558,98
Residential District 15,14K561,73
Residential District 15,12X684,2
Residential District 15,19K510,2
Residential District 15,28Q284,2
Residential District 15,14K614,2
Residential District 15,09X568,2
Residential District 16,02M047,4
Residential District 16,15K960,6
Residential District 16,08X636,3
Residential District 16,14K610,66
Residential District 16,06M540,4
Residential District 16,21K410,42
Residential District 16,30Q301,17
Residential District 16,17K382,34
Residential District 16,18K637,26
Residential District 16,32K403,32
Residential District 16,17K751,50
Residential District 16,09X365,2
Residential District 16,02M546,32
Residential District 16,19K404,7
Residential District 16,30Q575,3
Residential District 16,24Q264,6
Residential District 16,17K408,19
Residential District 16,19K618,30
Residential District 16,27Q309,2
Residential District 16,07X600,3
Residential District 16,32K554,65
Residential District 16,08X367,3
Residential District 16,02M630,56
Residential District 16,17K646,2
Residential District 16,11X299,2
Residential District 16,27Q400,2
Residential District 16,24Q610,9
Residential District 16,30Q580,4
Residential District 16,01M696,56
Residential District 16,24Q299,27
Residential District 16,02M411,38
Residential District 16,03M479,94
Residential District 16,13K595,269
Residential District 16,13K670,179
Residential District 16,29Q313,2
Residential District 16,26Q415,1
Residential District 16,16K455,107
Residential District 16,11X545,1
Residential District 16,08X432,1
Residential District 16,10X439,2
Residential District 16,11X253,2
Residential District 16,09X412,2
Residential District 16,09X403,2
Residential District 16,13K553,36
Residential District 16,17K547,22
Residential District 16,15K448,30
Residential District 16,22K555,79
Residential District 16,23K493,73
Residential District 16,13K412,85
Residential District 16,18K566,11
Residential District 16,15K423,3
Residential District 16,16K498,136
Residential District 16,13K616,26
Residential District 16,15K656,118
Residential District 16,17K745,37
Residential District 16,13K439,11
Residential District 16,19K639,23
Residential District 16,14K488,88
Residential District 16,17K548,38
Residential District 16,21K690,3
Residential District 16,18K567,16
Residential District 16,32K556,39
Residential District 16,02M393,8
Residential District 16,26Q315,6
Residential District 16,31R047,2
Residential District 16,10X442,2
Residential District 16,04M555,6
Residential District 16,27Q262,2
Residential District 16,02M615,7
Residential District 16,06M293,4
Residential District 16,13K674,65
Residential District 16,17K600,59
Residential District 16,15K519,20
Residential District 16,05M362,10
Residential District 16,06M346,1
Residential District 16,09X327,1
Residential District 16,10X524,1
Residential District 16,18K629,14
Residential District 16,31R450,9
Residential District 16,15K463,3
Residential District 16,19K659,2
Residential District 16,10X440,3
Residential District 16,13K963,19
Residential District 16,15K429,48
Residential District 16,13K265,28
Residential District 16,32K545,49
Residential District 16,23K644,51
Residential District 16,29Q327,3
Residential District 16,19K409,15
Residential District 16,01M450,13
Residential District 16,14K477,27
Residential District 16,21K525,84
Residential District 16,14K685,7
Residential District 16,02M416,34
Residential District 16,30Q258,3
Residential District 16,27Q334,2
Residential District 16,27Q314,2
Residential District 16,02M294,45
Residential District 16,29Q265,2
Residential District 16,19K502,6
Residential District 16,25Q460,2
Residential District 16,02M288,10
Residential District 16,10X437,3
Residential District 16,28Q440,12
Residential District 16,01M458,2
Residential District 16,20K490,19
Residential District 16,26Q430,7
Residential District 16,03M417,3
Residential District 16,30Q501,54
Residential District 16,20K505,29
Residential District 16,05M499,3
Residential District 16,27Q260,2
Residential District 16,23K514,27
Residential District 16,31R064,1
Residential District 16,29Q272,6
Residential District 16,13K605,78
Residential District 16,13K594,39
Residential District 16,30Q417,2
Residential District 16,02M374,28
Residential District 16,24Q485,22
Residential District 16,07X259,2
Residential District 16,11X455,2
Residential District 16,02M534,9
Residential District 16,02M586,2
Residential District 16,29Q498,12
Residential District 16,07X670,2
Residential District 16,04M680,2
Residential District 16,24Q550,7
Residential District 16,19K504,11
Residential District 16,28Q328,2
Residential District 16,27Q650,12
Residential District 16,11X544,3
Residential District 16,02M545,4
Residential District 16,02M400,12
Residential District 16,06M468,3
Residential District 16,02M420,31
Residential District 16,18K617,15
Residential District 16,03M492,4
Residential District 16,28Q690,3
Residential District 16,06M463,3
Residential District 16,18K633,23
Residential District 16,17K546,39
Residential District 16,17K539,2
Residential District 16,09X543,2
Residential District 16,17K537,11
Residential District 16,03M494,10
Residential District 16,11X275,3
Residential District 16,02M489,11
Residential District 16,11X509,1
Residential District 16,21K348,2
Residential District 16,20K485,20
Residential District 16,28Q505,14
Residential District 16,28Q325,2
Residential District 16,02M437,3
Residential District 16,02M605,4
Residential District 16,02M407,6
Residential District 16,29Q243,1
Residential District 16,07X334,2
Residential District 16,24Q530,6
Residential District 16,21K337,2
Residential District 16,17K524,8
Residential District 16,24Q236,2
Residential District 16,10X342,1
Residential District 16,06M211,3
Residential District 16,18K563,10
Residential District 16,02M529,3
Residential District 16,28Q350,2
Residential District 16,22K425,81
Residential District 16,27Q480,19
Residential District 16,25Q425,6
Residential District 16,21K540,18
Residential District 16,15K462,41
Residential District 16,14K071,22
Residential District 16,15K592,3
Residential District 16,21K468,12
Residential District 16,10X268,1
Residential District 16,18K569,2
Residential District 16,02M419,2
Residential District 16,21K572,2
Residential District 16,02M425,6
Residential District 16,22K535,30
Residential District 16,21K559,2
Residential District 16,30Q450,2
Residential District 16,01M515,2
Residential District 16,02M308,12
Residential District 16,14K586,13
Residential District 16,03M541,27
Residential District 16,02M392,8
Residential District 16,04M435,21
Residential District 16,02M280,7
Residential District 16,02M459,3
Residential District 16,02M439,30
Residential District 16,10X477,2
Residential District 16,26Q435,2
Residential District 16,24Q585,13
Residential District 16,29Q492,2
Residential District 16,17K590,160
Residential District 16,24Q520,3
Residential District 16,22K405,195
Residential District 16,15K684,169
Residential District 16,02M418,55
Residential District 16,05M304,1
Residential District 16,19K583,2
Residential District 16,02M432,3
Residential District 16,02M520,3
Residential District 16,02M412,26
Residential District 16,02M414,28
Residential District 16,02M376,32
Residential District 16,16K765,59
Residential District 16,02M543,6
Residential District 16,31R440,2
Residential District 16,01M539,26
Residential District 16,20K445,20
Residential District 16,01M292,3
Residential District 16,22K611,2
Residential District 16,14K474,21
Residential District 16,02M298,24
Residential District 16,04M495,3
Residential District 16,15K464,12
Residential District 16,29Q259,2
Residential District 16,17K122,114
Residential District 16,19K507,49
Residential District 16,31R445,2
Residential District 16,29Q283,2
Residential District 16,02M408,21
Residential District 16,28Q680,2
Residential District 16,27Q302,2
Residential District 16,28Q686,2
Residential District 16,24Q600,9
Residential District 16,02M422,2
Residential District 16,21K344,2
Residential District 16,02M531,10
Residential District 16,02M580,11
Residential District 16,27Q475,2
Residential District 16,24Q560,3
Residential District 16,27Q308,3
Residential District 16,27Q323,2
Residential District 16,19K683,2
Residential District 16,17K531,18
Residential District 16,02M413,17
Residential District 16,13K419,63
Residential District 16,17K543,40
Residential District 16,03M859,7
Residential District 16,19K422,2
Residential District 16,02M139,3
Residential District 16,15K667,9
Residential District 16,31R460,2
Residential District 16,02M519,39
Residential District 16,23K697,16
Residential District 16,32K552,52
Residential District 16,15K497,43
Residential District 16,16K688,73
Residential District 16,32K168,58
Residential District 16,32K549,24
Residential District 16,02M260,15
Residential District 16,06M462,2
Residential District 16,19K953,2
Residential District 16,03M403,2
Residential District 16,02M399,3
Residential District 16,14K478,72
Residential District 16,17K528,29
Residential District 16,02M600,28
Residential District 16,10X237,2
Residential District 16,03M299,1
Residential District 16,07X551,2
Residential District 16,19K764,2
Residential District 16,02M135,3
Residential District 16,03M402,2
Residential District 16,13K483,34
Residential District 16,14K454,77
Residential District 16,10X225,3
Residential District 16,28Q620,9
Residential District 16,31R455,2
Residential District 16,25Q525,25
Residential District 16,19K615,46
Residential District 16,02M533,6
Residential District 16,07X495,2
Residential District 16,01M448,23
Residential District 16,18K642,2
Residential District 16,02M305,3
Residential District 16,02M507,9
Residential District 16,13K527,20
Residential District 16,02M282,17
Residential District 16,02M551,12
Residential District 16,09X241,2
Residential District 16,20K609,2
Residential District 16,05M369,3
Residential District 16,02M316,3
Residential District 16,13K350,9
Residential District 16,02M449,3
Residential District 16,18K576,2
Residential District 16,19K660,40
Residential District 16,03M415,11
Residential District 16,03M291,2
Residential District 16,30Q445,6
Residential District 16,21K620,14
Residential District 16,14K558,87
Residential District 16,14K561,63
Residential District 16,19K510,7
Residential District 16,10X353,2
Residential District 16,30Q286,2
Residential District 16,14K614,24
Residential District 17,02M047,4
Residential District 17,15K960,10
Residential District 17,08X636,3
Residential District 17,14K610,78
Residential District 17,06M540,19
Residential District 17,21K410,184
Residential District 17,30Q301,18
Residential District 17,17K382,150
Residential District 17,18K637,66
Residential District 17,32K403,19
Residential District 17,17K751,91
Residential District 17,09X365,2
Residential District 17,11X270,2
Residential District 17,02M546,54
Residential District 17,19K404,25
Residential District 17,30Q575,3
Residential District 17,24Q264,6
Residential District 17,17K408,88
Residential District 17,19K618,45
Residential District 17,27Q309,2
Residential District 17,07X600,3
Residential District 17,32K554,46
Residential District 17,08X367,3
Residential District 17,02M630,98
Residential District 17,17K646,2
Residential District 17,11X299,2
Residential District 17,27Q400,10
Residential District 17,24Q610,16
Residential District 17,30Q580,4
Residential District 17,01M696,122
Residential District 17,24Q299,33
Residential District 17,02M411,101
Residential District 17,26Q495,1
Residential District 17,03M479,172
Residential District 17,13K595,473
Residential District 17,13K670,295
Residential District 17,29Q313,7
Residential District 17,16K455,131
Residential District 17,10X264,2
Residential District 17,11X290,2
Residential District 17,12X479,1
Residential District 17,09X260,3
Residential District 17,07X522,2
Residential District 17,12X511,1
Residential District 17,10X439,2
Residential District 17,12X267,1
Residential District 17,09X525,2
Residential District 17,07X625,2
Residential District 17,08X349,1
Residential District 17,09X505,3
Residential District 17,10X284,2
Residential District 17,13K553,57
Residential District 17,17K547,108
Residential District 17,15K448,58
Residential District 17,22K555,428
Residential District 17,23K493,85
Residential District 17,13K412,99
Residential District 17,18K566,27
Residential District 17,15K423,3
Residential District 17,16K498,130
Residential District 17,13K616,18
Residential District 17,15K656,236
Residential District 17,17K745,211
Residential District 17,13K439,30
Residential District 17,19K639,17
Residential District 17,14K488,80
Residential District 17,17K548,103
Residential District 17,21K690,19
Residential District 17,18K567,22
Residential District 17,32K556,11
Residential District 17,02M393,9
Residential District 17,26Q315,2
Residential District 17,07X548,2
Residential District 17,04M555,30
Residential District 17,27Q262,2
Residential District 17,02M615,19
Residential District 17,06M293,7
Residential District 17,13K674,175
Residential District 17,17K600,201
Residential District 17,15K519,60
Residential District 17,11X288,2
Residential District 17,05M362,27
Residential District 17,09X327,1
Residential District 17,18K629,51
Residential District 17,31R450,2
Residential District 17,15K463,17
Residential District 17,19K659,6
Residential District 17,10X440,3
Residential District 17,13K963,18
Residential District 17,15K429,80
Residential District 17,13K265,42
Residential District 17,32K545,14
Residential District 17,09X231,2
Residential District 17,23K644,57
Residential District 17,29Q327,3
Residential District 17,05M148,2
Residential District 17,12X271,1
Residential District 17,19K409,21
Residential District 17,01M450,21
Residential District 17,14K477,30
Residential District 17,25Q281,1
Residential District 17,21K525,364
Residential District 17,14K685,1
Residential District 17,02M416,102
Residential District 17,02M394,2
Residential District 17,27Q314,2
Residential District 17,04M372,1
Residential District 17,02M294,78
Residential District 17,29Q265,2
Residential District 17,12X251,2
Residential District 17,19K502,19
Residential District 17,12X682,1
Residential District 17,25Q460,2
Residential District 17,02M288,13
Residential District 17,28Q440,7
Residential District 17,01M458,2
Residential District 17,20K490,75
Residential District 17,26Q430,7
Residential District 17,03M417,6
Residential District 17,30Q501,64
Residential District 17,20K505,105
Residential District 17,05M499,9
Residential District 17,03M860,2
Residential District 17,27Q260,2
Residential District 17,23K514,52
Residential District 17,29Q272,3
Residential District 17,13K605,162
Residential District 17,13K594,51
Residential District 17,30Q417,2
Residential District 17,02M374,38
Residential District 17,06M552,2
Residential District 17,24Q485,12
Residential District 17,07X259,2
Residential District 17,11X455,2
Residential District 17,02M534,16
Residential District 17,02M586,2
Residential District 17,29Q498,7
Residential District 17,08X405,2
Residential District 17,04M680,2
Residential District 17,02M560,2
Residential District 17,24Q550,13
Residential District 17,19K504,26
Residential District 17,28Q328,2
Residential District 17,27Q650,13
Residential District 17,11X544,3
Residential District 17,02M545,9
Residential District 17,02M400,29
Residential District 17,06M468,3
Residential District 17,02M420,54
Residential District 17,18K617,27
Residential District 17,03M492,10
Residential District 17,28Q690,3
Residential District 17,06M467,7
Residential District 17,06M463,3
Residential District 17,18K633,50
Residential District 17,17K546,155
Residential District 17,17K539,64
Residential District 17,09X543,2
Residential District 17,17K537,81
Residential District 17,03M494,9
Residential District 17,11X275,3
Residential District 17,02M489,18
Residential District 17,02M296,3
Residential District 17,21K348,17
Residential District 17,20K485,75
Residential District 17,28Q505,6
Residential District 17,28Q325,2
Residential District 17,07X500,2
Residential District 17,02M437,3
Residential District 17,02M605,13
Residential District 17,02M407,24
Residential District 17,29Q243,1
Residential District 17,24Q530,2
Residential District 17,21K337,8
Residential District 17,17K524,78
Residential District 17,02M438,2
Residential District 17,24Q236,2
Residential District 17,06M211,3
Residential District 17,18K563,61
Residential District 17,02M529,3
Residential District 17,28Q350,2
Residential District 17,02M313,3
Residential District 17,22K425,416
Residential District 17,27Q480,24
Residential District 17,25Q425,10
Residential District 17,21K540,126
Residential District 17,15K462,126
Residential District 17,14K071,12
Residential District 17,15K592,7
Residential District 17,21K468,87
Residential District 17,18K569,23
Residential District 17,02M419,7
Residential District 17,21K572,18
Residential District 17,02M425,16
Residential District 17,22K535,120
Residential District 17,02M550,2
Residential District 17,21K559,2
Residential District 17,30Q450,2
Residential District 17,08X530,1
Residential District 17,01M515,2
Residential District 17,02M308,11
Residential District 17,14K586,1
Residential District 17,03M541,78
Residential District 17,02M427,3
Residential District 17,02M542,2
Residential District 17,02M392,28
Residential District 17,04M435,39
Residential District 17,02M280,15
Residential District 17,02M459,3
Residential District 17,02M439,54
Residential District 17,26Q435,2
Residential District 17,24Q585,2
Residential District 17,29Q492,2
Residential District 17,17K590,563
Residential District 17,23K647,2
Residential District 17,28Q167,2
Residential District 17,24Q520,3
Residential District 17,22K405,817
Residential District 17,08X312,6
Residential District 17,15K684,355
Residential District 17,02M418,113
Residential District 17,09X297,2
Residential District 17,05M304,1
Residential District 17,19K583,2
Residential District 17,02M432,3
Residential District 17,02M520,15
Residential District 17,02M412,52
Residential District 17,02M414,56
Residential District 17,02M376,74
Residential District 17,16K765,27
Residential District 17,02M543,19
Residential District 17,31R440,2
Residential District 17,01M539,58
Residential District 17,20K445,70
Residential District 17,01M292,3
Residential District 17,22K611,8
Residential District 17,14K474,12
Residential District 17,02M298,64
Residential District 17,04M495,19
Residential District 17,15K464,92
Residential District 17,29Q259,2
Residential District 17,17K122,162
Residential District 17,11X542,2
Residential District 17,19K507,77
Residential District 17,31R445,2
Residential District 17,29Q283,2
Residential District 17,22K630,2
Residential District 17,02M408,42
Residential District 17,28Q310,2
Residential District 17,28Q680,2
Residential District 17,27Q302,2
Residential District 17,25Q241,2
Residential District 17,26Q566,2
Residential District 17,28Q686,2
Residential District 17,29Q248,2
Residential District 17,25Q252,2
Residential District 17,24Q600,9
Residential District 17,02M422,2
Residential District 17,21K344,2
Residential District 17,31R600,2
Residential District 17,08X293,2
Residential District 17,02M531,9
Residential District 17,02M580,22
Residential District 17,27Q475,2
Residential District 17,24Q560,3
Residential District 17,27Q308,3
Residential District 17,27Q351,2
Residential District 17,27Q324,2
Residential District 17,27Q323,1
Residential District 17,19K683,2
Residential District 17,17K531,88
Residential District 17,02M413,47
Residential District 17,13K419,171
Residential District 17,17K543,188
Residential District 17,03M859,12
Residential District 17,19K422,7
Residential District 17,02M139,9
Residential District 17,15K667,45
Residential District 17,31R460,2
Residential District 17,02M519,44
Residential District 17,23K697,25
Residential District 17,32K552,32
Residential District 17,15K497,83
Residential District 17,16K688,27
Residential District 17,32K168,43
Residential District 17,32K549,8
Residential District 17,02M260,35
Residential District 17,06M462,2
Residential District 17,19K953,7
Residential District 17,03M403,2
Residential District 17,02M399,3
Residential District 17,14K478,50
Residential District 17,17K528,148
Residential District 17,02M600,76
Residential District 17,07X223,2
Residential District 17,10X237,2
Residential District 17,19K764,18
Residential District 17,02M135,11
Residential District 17,03M402,2
Residential District 17,13K483,77
Residential District 17,14K454,49
Residential District 17,10X225,3
Residential District 17,28Q620,12
Residential District 17,31R455,2
Residential District 17,25Q525,44
Residential District 17,19K615,58
Residential District 17,02M533,8
Residential District 17,07X495,2
Residential District 17,01M448,34
Residential District 17,18K642,7
Residential District 17,02M305,15
Residential District 17,02M507,18
Residential District 17,13K527,37
Residential District 17,02M282,33
Residential District 17,02M551,37
Residential District 17,09X241,2
Residential District 17,20K609,19
Residential District 17,03M307,2
Residential District 17,05M369,2
Residential District 17,02M316,3
Residential District 17,02M300,6
Residential District 17,13K350,27
Residential District 17,02M449,3
Residential District 17,18K576,12
Residential District 17,19K660,51
Residential District 17,03M415,23
Residential District 17,06M348,1
Residential District 17,03M291,2
Residential District 17,08X558,1
Residential District 17,30Q445,7
Residential District 17,21K620,54
Residential District 17,14K558,67
Residential District 17,14K561,50
Residential District 17,12X684,2
Residential District 17,08X282,2
Residential District 17,19K510,11
Residential District 17,28Q284,2
Residential District 17,30Q286,2
Residential District 17,14K614,24
Residential District 17,09X568,1
Residential District 18,02M047,4
Residential District 18,15K960,14
Residential District 18,08X636,3
Residential District 18,14K610,59
Residential District 18,06M540,9
Residential District 18,21K410,190
Residential District 18,30Q301,15
Residential District 18,17K382,99
Residential District 18,18K637,200
Residential District 18,32K403,15
Residential District 18,17K751,51
Residential District 18,11X270,2
Residential District 18,02M546,34
Residential District 18,19K404,33
Residential District 18,30Q575,3
Residential District 18,24Q264,9
Residential District 18,17K408,49
Residential District 18,19K618,47
Residential District 18,27Q309,8
Residential District 18,07X600,3
Residential District 18,32K554,47
Residential District 18,08X367,3
Residential District 18,02M630,47
Residential District 18,17K646,2
Residential District 18,11X299,2
Residential District 18,27Q400,9
Residential District 18,24Q610,13
Residential District 18,30Q580,4
Residential District 18,01M696,106
Residential District 18,24Q299,26
Residential District 18,02M411,50
Residential District 18,26Q495,1
Residential District 18,03M479,76
Residential District 18,13K595,277
Residential District 18,13K670,213
Residential District 18,29Q313,6
Residential District 18,16K455,74
Residential District 18,11X290,2
Residential District 18,11X545,1
Residential District 18,09X260,3
Residential District 18,08X561,1
Residential District 18,07X522,2
Residential District 18,11X249,2
Residential District 18,10X439,2
Residential District 18,09X413,2
Residential District 18,11X508,2
Residential District 18,13K553,55
Residential District 18,17K547,47
Residential District 18,15K448,31
Residential District 18,22K555,416
Residential District 18,23K493,71
Residential District 18,13K412,67
Residential District 18,18K566,139
Residential District 18,15K423,3
Residential District 18,16K498,113
Residential District 18,13K616,16
Residential District 18,15K656,116
Residential District 18,17K745,128
Residential District 18,13K439,11
Residential District 18,19K639,34
Residential District 18,14K488,53
Residential District 18,17K548,53
Residential District 18,21K690,7
Residential District 18,18K567,88
Residential District 18,32K556,10
Residential District 18,02M393,6
Residential District 18,26Q315,2
Residential District 18,29Q326,2
Residential District 18,07X548,2
Residential District 18,10X442,2
Residential District 18,04M555,14
Residential District 18,27Q262,2
Residential District 18,02M615,10
Residential District 18,06M293,3
Residential District 18,13K674,85
Residential District 18,17K600,179
Residential District 18,15K519,14
Residential District 18,11X288,2
Residential District 18,05M362,20
Residential District 18,06M346,1
Residential District 18,07X427,3
Residential District 18,10X524,1
Residential District 18,18K629,113
Residential District 18,15K463,6
Residential District 18,19K659,6
Residential District 18,10X440,2
Residential District 18,13K963,2
Residential District 18,15K429,33
Residential District 18,13K265,29
Residential District 18,32K545,6
Residential District 18,09X231,1
Residential District 18,23K644,32
Residential District 18,29Q327,3
Residential District 18,19K409,29
Residential District 18,01M450,3
Residential District 18,14K477,12
Residential District 18,25Q281,1
Residential District 18,21K525,343
Residential District 18,14K685,1
Residential District 18,02M416,61
Residential District 18,02M394,2
Residential District 18,30Q258,3
Residential District 18,27Q314,2
Residential District 18,02M294,17
Residential District 18,29Q265,2
Residential District 18,12X251,2
Residential District 18,19K502,20
Residential District 18,12X682,1
Residential District 18,02M288,12
Residential District 18,28Q440,6
Residential District 18,01M458,2
Residential District 18,20K490,44
Residential District 18,26Q430,11
Residential District 18,03M417,3
Residential District 18,30Q501,32
Residential District 18,20K505,84
Residential District 18,05M499,6
Residential District 18,03M860,2
Residential District 18,27Q260,8
Residential District 18,23K514,66
Residential District 18,29Q272,12
Residential District 18,13K605,83
Residential District 18,13K594,19
Residential District 18,02M374,14
Residential District 18,06M552,2
Residential District 18,24Q485,7
Residential District 18,07X259,2
Residential District 18,11X455,2
Residential District 18,02M534,9
Residential District 18,02M586,2
Residential District 18,29Q498,14
Residential District 18,07X670,2
Residential District 18,24Q550,10
Residential District 18,19K504,22
Residential District 18,28Q328,2
Residential District 18,27Q650,17
Residential District 18,02M545,4
Residential District 18,02M400,5
Residential District 18,06M468,6
Residential District 18,02M420,32
Residential District 18,18K617,149
Residential District 18,03M492,4
Residential District 18,28Q690,8
Residential District 18,06M467,3
Residential District 18,06M463,7
Residential District 18,18K633,176
Residential District 18,17K546,108
Residential District 18,17K539,51
Residential District 18,09X543,2
Residential District 18,17K537,57
Residential District 18,03M494,8
Residential District 18,11X275,3
Residential District 18,02M489,17
Residential District 18,02M296,3
Residential District 18,11X509,1
Residential District 18,21K348,11
Residential District 18,20K485,31
Residential District 18,28Q505,3
Residential District 18,02M437,3
Residential District 18,02M605,4
Residential District 18,10X368,1
Residential District 18,02M407,3
Residential District 18,29Q243,1
Residential District 18,07X334,2
Residential District 18,24Q530,10
Residential District 18,21K337,2
Residential District 18,17K524,15
Residential District 18,24Q236,2
Residential District 18,18K563,144
Residential District 18,02M529,3
Residential District 18,28Q350,2
Residential District 18,02M313,2
Residential District 18,22K425,541
Residential District 18,27Q480,23
Residential District 18,25Q425,9
Residential District 18,21K540,146
Residential District 18,15K462,79
Residential District 18,14K071,9
Residential District 18,15K592,6
Residential District 18,21K468,78
Residential District 18,10X374,2
Residential District 18,18K569,58
Residential District 18,02M419,2
Residential District 18,21K572,10
Residential District 18,02M425,11
Residential District 18,22K535,178
Residential District 18,02M550,2
Residential District 18,21K559,10
Residential District 18,02M308,4
Residential District 18,14K586,8
Residential District 18,03M541,47
Residential District 18,02M427,3
Residential District 18,02M542,2
Residential District 18,02M392,15
Residential District 18,04M435,16
Residential District 18,02M280,6
Residential District 18,02M459,3
Residential District 18,02M439,33
Residential District 18,26Q435,2
Residential District 18,24Q585,7
Residential District 18,29Q492,2
Residential District 18,17K590,429
Residential District 18,23K647,2
Residential District 18,28Q167,2
Residential District 18,24Q520,3
Residential District 18,22K405,784
Residential District 18,08X312,2
Residential District 18,15K684,252
Residential District 18,02M418,46
Residential District 18,09X252,2
Residential District 18,12X242,1
Residential District 18,19K583,2
Residential District 18,02M432,3
Residential District 18,02M520,3
Residential District 18,02M412,16
Residential District 18,02M414,15
Residential District 18,02M376,18
Residential District 18,16K765,12
Residential District 18,02M543,9
Residential District 18,01M539,33
Residential District 18,20K445,57
Residential District 18,25Q792,2
Residential District 18,18K635,12
Residential District 18,01M292,3
Residential District 18,22K611,31
Residential District 18,14K474,10
Residential District 18,02M298,22
Residential District 18,04M495,6
Residential District 18,15K464,30
Residential District 18,29Q259,2
Residential District 18,17K122,86
Residential District 18,19K507,100
Residential District 18,31R445,2
Residential District 18,29Q283,2
Residential District 18,22K630,2
Residential District 18,02M408,21
Residential District 18,28Q310,2
Residential District 18,28Q680,2
Residential District 18,27Q302,7
Residential District 18,26Q566,2
Residential District 18,28Q686,2
Residential District 18,29Q248,2
Residential District 18,25Q252,2
Residential District 18,24Q600,13
