district,school,num_applications
Residential District 18,11X249,3
Residential District 18,10X439,2
Residential District 18,09X413,2
Residential District 18,11X418,2
Residential District 18,09X505,2
Residential District 18,11X508,2
Residential District 18,17K547,51
Residential District 18,15K448,25
Residential District 18,22K555,476
Residential District 18,23K493,86
Residential District 18,13K412,58
Residential District 18,18K566,138
Residential District 18,15K423,8
Residential District 18,16K498,116
Residential District 18,15K656,131
Residential District 18,17K745,197
Residential District 18,13K439,16
Residential District 18,19K639,37
Residential District 18,14K488,99
Residential District 18,17K548,54
Residential District 18,21K690,10
Residential District 18,18K567,97
Residential District 18,32K556,11
Residential District 18,02M393,10
Residential District 18,26Q315,6
Residential District 18,29Q326,1
Residential District 18,07X548,3
Residential District 18,04M555,14
Residential District 18,27Q262,2
Residential District 18,02M615,11
Residential District 18,06M293,11
Residential District 18,13K674,146
Residential District 18,24Q293,2
Residential District 18,17K600,191
Residential District 18,15K519,70
Residential District 18,11X288,3
Residential District 18,05M362,28
Residential District 18,06M346,2
Residential District 18,09X327,1
Residential District 18,18K629,98
Residential District 18,31R450,8
Residential District 18,15K463,3
Residential District 18,19K659,7
Residential District 18,10X440,2
Residential District 18,15K429,44
Residential District 18,10X549,2
Residential District 18,13K265,26
Residential District 18,32K545,14
Residential District 18,09X231,2
Residential District 18,23K644,41
Residential District 18,29Q327,2
Residential District 18,19K409,16
Residential District 18,01M450,15
Residential District 18,14K477,21
Residential District 18,25Q281,1
Residential District 18,21K525,340
Residential District 18,14K685,2
Residential District 18,02M416,51
Residential District 18,30Q258,2
Residential District 18,02M294,36
Residential District 18,29Q265,2
Residential District 18,12X251,2
Residential District 18,19K502,36
Residential District 18,02M303,2
Residential District 18,12X682,1
Residential District 18,25Q460,2
Residential District 18,25Q263,1
Residential District 18,02M288,14
Residential District 18,10X437,2
Residential District 18,28Q440,3
Residential District 18,20K490,73
Residential District 18,26Q430,3
Residential District 18,03M417,3
Residential District 18,30Q501,21
Residential District 18,20K505,98
Residential District 18,05M499,8
Residential District 18,03M860,2
Residential District 18,27Q260,2
Residential District 18,23K514,31
Residential District 18,29Q272,2
Residential District 18,13K605,107
Residential District 18,13K594,27
Residential District 18,02M374,7
Residential District 18,24Q485,2
Residential District 18,11X455,3
Residential District 18,02M534,27
Residential District 18,07X670,2
Residential District 18,04M680,3
Residential District 18,24Q550,6
Residential District 18,19K504,30
Residential District 18,28Q328,2
Residential District 18,27Q650,20
Residential District 18,11X544,2
Residential District 18,02M545,4
Residential District 18,10X565,2
Residential District 18,02M400,7
Residential District 18,06M423,2
Residential District 18,06M468,3
Residential District 18,02M420,35
Residential District 18,18K617,83
Residential District 18,03M492,13
Residential District 18,28Q690,2
Residential District 18,06M467,8
Residential District 18,06M463,2
Residential District 18,18K633,216
Residential District 18,17K546,187
Residential District 18,17K539,49
Residential District 18,09X543,2
Residential District 18,17K537,65
Residential District 18,03M494,7
Residential District 18,02M489,18
Residential District 18,02M296,4
Residential District 18,11X509,1
Residential District 18,21K348,31
Residential District 18,20K485,68
Residential District 18,28Q505,3
Residential District 18,28Q325,1
Residential District 18,07X500,2
Residential District 18,02M437,3
Residential District 18,29Q498,2
Residential District 18,02M605,4
Residential District 18,02M544,2
Residential District 18,02M407,8
Residential District 18,29Q243,6
Residential District 18,24Q530,2
Residential District 18,21K337,2
Residential District 18,17K524,13
Residential District 18,02M438,2
Residential District 18,24Q236,2
Residential District 18,06M211,3
Residential District 18,18K563,206
Residential District 18,28Q350,1
Residential District 18,22K425,535
Residential District 18,27Q480,24
Residential District 18,25Q425,6
Residential District 18,21K540,226
Residential District 18,15K462,133
Residential District 18,14K071,21
Residential District 18,15K592,10
Residential District 18,21K468,159
Residential District 18,10X374,2
Residential District 18,18K569,56
Residential District 18,21K572,20
Residential District 18,02M425,6
Residential District 18,22K535,231
Residential District 18,21K728,2
Residential District 18,21K559,26
Residential District 18,02M655,2
Residential District 18,30Q450,3
Residential District 18,02M308,18
Residential District 18,14K586,2
Residential District 18,03M541,54
Residential District 18,02M392,10
Residential District 18,04M435,14
Residential District 18,02M280,11
Residential District 18,02M459,3
Residential District 18,02M439,54
Residential District 18,26Q435,2
Residential District 18,24Q585,6
Residential District 18,29Q492,1
Residential District 18,17K590,531
Residential District 18,23K647,3
Residential District 18,28Q167,1
Residential District 18,12X248,2
Residential District 18,24Q520,3
Residential District 18,22K405,711
Residential District 18,08X312,3
Residential District 18,15K684,312
Residential District 18,02M418,101
Residential District 18,05M304,2
Residential District 18,19K583,2
Residential District 18,02M432,2
Residential District 18,02M520,23
Residential District 18,02M412,17
Residential District 18,02M414,11
Residential District 18,02M376,28
Residential District 18,16K765,19
Residential District 18,02M543,21
Residential District 18,09X350,1
Residential District 18,31R440,2
Residential District 18,01M539,59
Residential District 18,20K445,87
Residential District 18,30Q555,1
Residential District 18,01M292,12
Residential District 18,22K611,22
Residential District 18,14K474,23
Residential District 18,02M298,54
Residential District 18,04M495,6
Residential District 18,15K464,57
Residential District 18,17K122,148
Residential District 18,11X542,2
Residential District 18,19K507,109
Residential District 18,31R445,2
Residential District 18,29Q283,1
Residential District 18,22K630,2
Residential District 18,02M408,18
Residential District 18,28Q310,1
Residential District 18,28Q680,7
Residential District 18,27Q302,2
Residential District 18,25Q241,2
Residential District 18,24Q600,6
Residential District 18,02M422,2
Residential District 18,21K344,3
Residential District 18,31R600,2
Residential District 18,02M531,3
Residential District 18,02M580,3
Residential District 18,27Q475,2
Residential District 18,24Q560,2
Residential District 18,27Q308,2
Residential District 18,27Q351,1
Residential District 18,27Q324,2
Residential District 18,27Q323,6
Residential District 18,19K683,15
Residential District 18,17K531,35
Residential District 18,02M413,10
Residential District 18,13K419,122
Residential District 18,17K543,181
Residential District 18,07X221,2
Residential District 18,03M859,4
Residential District 18,19K422,57
Residential District 18,02M139,3
Residential District 18,15K667,24
Residential District 18,31R460,3
Residential District 18,02M519,18
Residential District 18,23K697,13
Residential District 18,32K552,31
Residential District 18,15K497,19
Residential District 18,16K688,24
Residential District 18,32K168,79
Residential District 18,32K549,15
Residential District 18,12X478,2
Residential District 18,02M260,6
Residential District 18,06M462,2
Residential District 18,02M399,3
Residential District 18,14K478,51
Residential District 18,17K528,86
Residential District 18,02M600,36
Residential District 18,10X237,3
Residential District 18,03M299,2
Residential District 18,31R080,1
Residential District 18,07X551,1
Residential District 18,19K764,18
Residential District 18,02M135,3
Residential District 18,03M402,2
Residential District 18,13K483,82
Residential District 18,14K454,46
Residential District 18,28Q620,8
Residential District 18,25Q525,44
Residential District 18,19K615,94
Residential District 18,02M533,8
Residential District 18,02M500,3
Residential District 18,01M448,12
Residential District 18,18K642,61
Residential District 18,02M305,22
Residential District 18,02M507,16
Residential District 18,13K527,32
Residential District 18,02M282,10
Residential District 18,02M551,9
Residential District 18,20K609,40
Residential District 18,03M307,2
Residential District 18,05M369,3
Residential District 18,02M316,2
Residential District 18,02M300,11
Residential District 18,13K350,37
Residential District 18,02M449,3
Residential District 18,18K576,105
Residential District 18,19K660,54
Residential District 18,03M415,4
Residential District 18,03M291,3
Residential District 18,30Q445,2
Residential District 18,21K620,62
Residential District 18,14K558,56
Residential District 18,14K561,106
Residential District 18,08X282,2
Residential District 18,19K510,27
Residential District 18,25Q285,2
Residential District 18,28Q284,9
Residential District 18,04M610,3
Residential District 18,28Q896,1
Residential District 18,14K614,28
Residential District 19,02M047,12
Residential District 19,14K610,126
Residential District 19,06M540,25
Residential District 19,21K410,187
Residential District 19,30Q301,59
Residential District 19,17K382,47
Residential District 19,18K637,132
Residential District 19,32K403,70
Residential District 19,17K751,122
Residential District 19,09X365,2
Residential District 19,11X270,2
Residential District 19,02M546,117
Residential District 19,19K404,336
Residential District 19,30Q575,20
Residential District 19,24Q264,26
Residential District 19,17K408,76
Residential District 19,19K618,322
Residential District 19,27Q309,36
Residential District 19,07X600,2
Residential District 19,32K554,174
Residential District 19,08X367,3
Residential District 19,02M630,93
Residential District 19,11X299,2
Residential District 19,27Q400,24
Residential District 19,24Q610,65
Residential District 19,30Q580,31
Residential District 19,01M696,113
Residential District 19,24Q299,96
Residential District 19,02M411,126
Residential District 19,26Q495,11
Residential District 19,03M479,112
Residential District 19,13K595,447
Residential District 19,10X434,2
Residential District 19,13K670,416
Residential District 19,29Q313,27
Residential District 19,26Q415,10
Residential District 19,16K455,139
Residential District 19,10X264,6
Residential District 19,11X290,2
Residential District 19,08X432,1
Residential District 19,12X479,2
Residential District 19,09X260,8
Residential District 19,10X351,2
Residential District 19,09X227,2
Residential District 19,07X522,2
Residential District 19,09X324,2
Residential District 19,10X213,2
Residential District 19,11X249,3
Residential District 19,10X439,2
Residential District 19,09X413,2
Residential District 19,11X418,2
Residential District 19,09X412,2
Residential District 19,09X403,1
Residential District 19,11X265,1
Residential District 19,12X267,2
Residential District 19,09X525,2
Residential District 19,07X527,2
Residential District 19,08X349,2
Residential District 19,09X505,2
Residential District 19,10X284,2
Residential District 19,08X269,2
Residential District 19,10X546,2
Residential District 19,11X508,2
Residential District 19,17K547,44
Residential District 19,15K448,37
Residential District 19,22K555,246
Residential District 19,23K493,123
Residential District 19,13K412,129
Residential District 19,18K566,73
Residential District 19,15K423,7
Residential District 19,16K498,296
Residential District 19,15K656,219
Residential District 19,17K745,135
Residential District 19,13K439,63
Residential District 19,19K639,247
Residential District 19,14K488,327
Residential District 19,17K548,81
Residential District 19,21K690,22
Residential District 19,18K567,110
Residential District 19,32K556,79
Residential District 19,02M393,28
Residential District 19,26Q315,23
Residential District 19,31R047,2
Residential District 19,29Q326,8
Residential District 19,07X548,2
Residential District 19,04M555,47
Residential District 19,27Q262,21
Residential District 19,02M615,60
Residential District 19,06M293,14
Residential District 19,13K674,217
Residential District 19,24Q293,13
Residential District 19,17K600,140
Residential District 19,15K519,131
Residential District 19,11X288,3
Residential District 19,05M362,71
Residential District 19,06M346,2
Residential District 19,07X427,1
Residential District 19,09X327,1
Residential District 19,18K629,55
Residential District 19,31R450,11
Residential District 19,15K463,10
Residential District 19,19K659,242
Residential District 19,10X440,6
Residential District 19,15K429,122
Residential District 19,13K265,62
Residential District 19,32K545,67
Residential District 19,09X231,2
Residential District 19,23K644,101
Residential District 19,29Q327,2
Residential District 19,05M148,1
Residential District 19,19K409,305
Residential District 19,01M450,27
Residential District 19,14K477,80
Residential District 19,25Q281,1
Residential District 19,21K525,154
Residential District 19,14K685,21
Residential District 19,02M416,75
Residential District 19,30Q258,14
Residential District 19,27Q334,46
Residential District 19,27Q314,16
Residential District 19,04M372,2
Residential District 19,02M294,86
Residential District 19,29Q265,2
Residential District 19,09X250,2
Residential District 19,12X251,2
Residential District 19,19K502,130
Residential District 19,02M303,2
Residential District 19,25Q460,11
Residential District 19,25Q263,1
Residential District 19,02M288,72
Residential District 19,10X437,7
Residential District 19,10X438,2
Residential District 19,28Q440,99
Residential District 19,20K490,37
Residential District 19,26Q430,51
Residential District 19,03M417,16
Residential District 19,30Q501,72
Residential District 19,20K505,76
Residential District 19,05M499,19
Residential District 19,03M860,6
Residential District 19,09X517,2
Residential District 19,27Q260,7
Residential District 19,23K514,56
Residential District 19,31R064,2
Residential District 19,29Q272,14
Residential District 19,13K605,152
Residential District 19,13K594,33
Residential District 19,02M374,23
Residential District 19,06M552,3
Residential District 19,24Q485,42
Residential District 19,07X259,2
Residential District 19,11X455,3
Residential District 19,02M534,24
Residential District 19,07X670,2
Residential District 19,04M680,3
Residential District 19,24Q550,38
Residential District 19,19K504,106
Residential District 19,28Q328,18
Residential District 19,27Q650,202
Residential District 19,11X544,10
Residential District 19,02M545,30
Residential District 19,10X565,2
Residential District 19,02M400,24
Residential District 19,06M468,12
Residential District 19,02M420,169
Residential District 19,18K617,63
Residential District 19,03M492,30
Residential District 19,28Q690,14
Residential District 19,06M467,12
Residential District 19,06M463,2
Residential District 19,18K633,276
Residential District 19,17K546,187
Residential District 19,17K539,26
Residential District 19,09X543,2
Residential District 19,17K537,69
Residential District 19,24Q267,1
Residential District 19,03M494,23
Residential District 19,11X275,9
Residential District 19,02M489,77
Residential District 19,02M296,10
Residential District 19,21K348,29
Residential District 19,20K485,61
Residential District 19,28Q505,150
Residential District 19,28Q325,9
Residential District 19,07X500,2
Residential District 19,02M437,8
Residential District 19,29Q498,12
Residential District 19,02M605,12
Residential District 19,10X368,2
Residential District 19,02M544,2
Residential District 19,02M407,16
Residential District 19,29Q243,12
Residential District 19,07X334,2
Residential District 19,24Q530,12
Residential District 19,21K337,9
Residential District 19,17K524,22
Residential District 19,02M438,6
Residential District 19,24Q236,12
Residential District 19,06M211,19
Residential District 19,18K563,134
Residential District 19,02M529,2
Residential District 19,28Q350,15
Residential District 19,22K425,260
Residential District 19,27Q480,197
Residential District 19,25Q425,25
Residential District 19,21K540,203
Residential District 19,15K462,162
Residential District 19,14K071,59
Residential District 19,15K592,7
Residential District 19,21K468,87
Residential District 19,10X374,2
Residential District 19,18K569,17
Residential District 19,02M419,10
Residential District 19,21K572,18
Residential District 19,02M425,16
Residential District 19,22K535,85
Residential District 19,21K728,2
Residential District 19,21K559,28
Residential District 19,02M655,2
Residential District 19,30Q450,16
Residential District 19,08X530,1
Residential District 19,02M308,88
Residential District 19,14K586,31
Residential District 19,03M541,83
Residential District 19,02M427,6
Residential District 19,02M542,8
Residential District 19,02M392,64
Residential District 19,04M435,51
Residential District 19,02M280,85
Residential District 19,02M459,10
Residential District 19,02M439,113
Residential District 19,26Q435,2
Residential District 19,24Q585,59
Residential District 19,29Q492,12
Residential District 19,17K590,322
Residential District 19,23K647,6
Residential District 19,28Q167,34
Residential District 19,12X248,1
Residential District 19,24Q520,16
Residential District 19,22K405,439
Residential District 19,08X312,6
Residential District 19,15K684,289
Residential District 19,02M418,144
Residential District 19,09X297,2
Residential District 19,05M304,2
Residential District 19,12X242,2
Residential District 19,19K583,107
Residential District 19,02M432,2
Residential District 19,02M520,18
Residential District 19,02M412,31
Residential District 19,02M414,50
Residential District 19,02M376,72
Residential District 19,16K765,88
Residential District 19,02M543,84
Residential District 19,31R440,8
Residential District 19,01M539,104
Residential District 19,20K445,77
Residential District 19,24Q455,2
Residential District 19,01M292,26
Residential District 19,22K611,11
Residential District 19,14K474,66
Residential District 19,02M298,202
Residential District 19,24Q296,1
Residential District 19,04M495,20
Residential District 19,15K464,32
Residential District 19,29Q259,2
Residential District 19,17K122,183
Residential District 19,08X320,1
Residential District 19,11X542,2
Residential District 19,19K507,303
Residential District 19,31R445,2
Residential District 19,29Q283,8
Residential District 19,22K630,2
Residential District 19,02M408,37
Residential District 19,28Q310,8
Residential District 19,28Q680,30
Residential District 19,27Q302,12
Residential District 19,25Q241,2
Residential District 19,26Q566,1
Residential District 19,29Q248,7
Residential District 19,25Q252,2
Residential District 19,24Q600,38
Residential District 19,02M422,9
Residential District 19,21K344,7
Residential District 19,31R600,2
Residential District 19,02M531,11
Residential District 19,02M580,19
Residential District 19,27Q475,96
Residential District 19,24Q560,12
Residential District 19,27Q308,152
Residential District 19,27Q323,50
Residential District 19,19K683,94
Residential District 19,09X404,1
Residential District 19,17K531,42
Residential District 19,08X559,1
Residential District 19,02M413,37
Residential District 19,13K419,139
Residential District 19,17K543,95
Residential District 19,07X221,2
Residential District 19,03M859,3
Residential District 19,19K422,274
Residential District 19,02M139,12
Residential District 19,15K667,43
Residential District 19,31R460,8
Residential District 19,02M519,30
Residential District 19,23K697,30
Residential District 19,32K552,79
Residential District 19,15K497,31
Residential District 19,16K688,47
Residential District 19,32K168,153
Residential District 19,32K549,58
Residential District 19,12X478,2
Residential District 19,02M260,9
Residential District 19,06M462,2
Residential District 19,03M403,2
Residential District 19,02M399,3
Residential District 19,14K478,224
Residential District 19,17K528,97
Residential District 19,02M600,84
Residential District 19,07X223,2
Residential District 19,03M299,2
Residential District 19,12X521,2
Residential District 19,19K764,168
Residential District 19,02M135,13
Residential District 19,05M157,2
Residential District 19,03M402,2
Residential District 19,13K483,153
Residential District 19,14K454,129
Residential District 19,10X225,2
Residential District 19,28Q620,121
Residential District 19,05M670,2
Residential District 19,31R455,2
Residential District 19,25Q525,112
Residential District 19,19K615,365
Residential District 19,02M533,46
Residential District 19,02M500,7
Residential District 19,07X495,3
Residential District 19,01M448,98
Residential District 19,18K642,27
Residential District 19,02M305,46
Residential District 19,02M507,46
Residential District 19,13K527,37
Residential District 19,02M282,61
Residential District 19,02M551,26
Residential District 19,20K609,43
Residential District 19,03M307,2
Residential District 19,05M369,6
Residential District 19,02M316,2
Residential District 19,02M300,10
Residential District 19,13K350,50
Residential District 19,09X263,2
Residential District 19,02M449,10
Residential District 19,25Q240,2
Residential District 19,18K576,60
Residential District 19,19K660,258
Residential District 19,03M415,10
Residential District 19,10X243,1
Residential District 19,03M291,2
Residential District 19,30Q445,16
Residential District 19,21K620,52
Residential District 19,14K558,194
Residential District 19,14K561,335
Residential District 19,12X684,2
Residential District 19,08X282,2
Residential District 19,19K510,91
Residential District 19,25Q285,2
Residential District 19,10X353,2
Residential District 19,28Q284,39
Residential District 19,04M610,8
Residential District 19,30Q286,1
Residential District 19,28Q896,1
Residential District 19,14K614,51
Residential District 20,02M047,3
Residential District 20,14K610,15
Residential District 20,06M540,4
Residential District 20,21K410,163
Residential District 20,30Q301,8
Residential District 20,17K382,22
Residential District 20,18K637,19
Residential District 20,32K403,2
Residential District 20,17K751,21
Residential District 20,09X365,2
Residential District 20,11X270,2
Residential District 20,02M546,49
Residential District 20,19K404,3
Residential District 20,30Q575,3
Residential District 20,24Q264,3
Residential District 20,17K408,31
Residential District 20,19K618,10
Residential District 20,27Q309,9
Residential District 20,07X600,2
Residential District 20,32K554,27
Residential District 20,08X367,3
Residential District 20,02M630,69
Residential District 20,27Q400,2
Residential District 20,24Q610,15
Residential District 20,30Q580,20
Residential District 20,01M696,106
Residential District 20,24Q299,40
Residential District 20,02M411,171
Residential District 20,26Q495,1
Residential District 20,03M479,145
Residential District 20,13K595,92
Residential District 20,10X434,1
Residential District 20,13K670,45
Residential District 20,29Q313,2
Residential District 20,26Q415,2
Residential District 20,16K455,6
Residential District 20,10X264,2
Residential District 20,08X432,1
Residential District 20,10X351,2
Residential District 20,07X522,2
Residential District 20,09X413,2
Residential District 20,11X418,2
Residential District 20,09X505,2
Residential District 20,11X508,2
Residential District 20,17K547,17
Residential District 20,15K448,38
Residential District 20,22K555,412
Residential District 20,23K493,2
Residential District 20,13K412,18
Residential District 20,18K566,7
Residential District 20,15K423,2
Residential District 20,16K498,51
Residential District 20,15K656,93
Residential District 20,17K745,22
Residential District 20,13K439,24
Residential District 20,19K639,2
Residential District 20,14K488,14
Residential District 20,17K548,10
Residential District 20,21K690,281
Residential District 20,18K567,11
Residential District 20,02M393,6
Residential District 20,31R047,35
Residential District 20,10X442,2
Residential District 20,04M555,22
Residential District 20,02M615,17
Residential District 20,06M293,6
Residential District 20,13K674,61
Residential District 20,17K600,24
Residential District 20,15K519,41
Residential District 20,11X288,3
Residential District 20,05M362,38
Residential District 20,06M346,2
Residential District 20,18K629,8
Residential District 20,31R450,27
Residential District 20,15K463,24
Residential District 20,19K659,2
Residential District 20,10X440,2
Residential District 20,15K429,56
Residential District 20,13K265,11
Residential District 20,32K545,2
Residential District 20,23K644,2
Residential District 20,01M450,19
Residential District 20,14K477,3
Residential District 20,25Q281,1
Residential District 20,21K525,1052
Residential District 20,14K685,2
Residential District 20,02M416,109
Residential District 20,27Q314,2
Residential District 20,04M372,1
Residential District 20,02M294,29
Residential District 20,29Q265,2
Residential District 20,19K502,2
Residential District 20,02M303,2
Residential District 20,12X682,1
Residential District 20,25Q460,2
Residential District 20,25Q263,1
Residential District 20,02M288,4
Residential District 20,28Q440,7
Residential District 20,20K490,2545
Residential District 20,26Q430,12
Residential District 20,03M417,10
Residential District 20,30Q501,32
Residential District 20,20K505,807
Residential District 20,23K514,2
Residential District 20,31R064,2
Residential District 20,29Q272,2
Residential District 20,13K605,31
Residential District 20,13K594,6
Residential District 20,02M374,9
Residential District 20,24Q485,2
Residential District 20,07X259,2
Residential District 20,02M534,12
Residential District 20,19K504,2
Residential District 20,27Q650,8
Residential District 20,02M545,94
Residential District 20,02M400,8
Residential District 20,06M468,2
Residential District 20,02M420,56
Residential District 20,03M492,4
Residential District 20,06M467,3
Residential District 20,18K633,34
Residential District 20,17K546,41
Residential District 20,17K539,2
Residential District 20,10X433,2
Residential District 20,17K537,20
Residential District 20,24Q267,1
Residential District 20,03M494,3
Residential District 20,11X275,2
Residential District 20,02M489,38
Residential District 20,02M296,4
Residential District 20,21K348,42
Residential District 20,20K485,1367
Residential District 20,28Q505,3
Residential District 20,02M437,3
Residential District 20,02M605,3
Residential District 20,02M407,12
Residential District 20,24Q530,2
Residential District 20,21K337,50
Residential District 20,17K524,10
Residential District 20,02M438,2
Residential District 20,24Q236,2
Residential District 20,06M211,2
Residential District 20,18K563,11
Residential District 20,02M529,2
Residential District 20,22K425,694
Residential District 20,27Q480,2
Residential District 20,25Q425,8
Residential District 20,21K540,459
Residential District 20,15K462,118
Residential District 20,14K071,2
Residential District 20,15K592,6
Residential District 20,21K468,316
Residential District 20,10X374,2
Residential District 20,02M419,3
Residential District 20,21K572,76
Residential District 20,02M425,3
Residential District 20,22K535,1013
Residential District 20,21K728,2
Residential District 20,21K559,36
Residential District 20,30Q450,3
Residential District 20,02M308,16
Residential District 20,14K586,2
Residential District 20,03M541,104
Residential District 20,02M427,2
Residential District 20,02M542,2
Residential District 20,02M392,12
Residential District 20,04M435,24
Residential District 20,02M280,7
Residential District 20,02M459,3
Residential District 20,02M439,62
Residential District 20,24Q585,6
Residential District 20,17K590,62
Residential District 20,28Q167,1
Residential District 20,24Q520,2
Residential District 20,22K405,1778
Residential District 20,08X312,3
Residential District 20,15K684,940
Residential District 20,02M418,318
Residential District 20,19K583,2
Residential District 20,02M432,2
Residential District 20,02M520,4
Residential District 20,02M412,53
Residential District 20,02M414,41
Residential District 20,02M376,70
Residential District 20,02M543,22
Residential District 20,31R440,21
Residential District 20,01M539,215
Residential District 20,20K445,1996
Residential District 20,01M292,4
Residential District 20,22K611,10
Residential District 20,14K474,6
Residential District 20,02M298,38
Residential District 20,04M495,4
Residential District 20,15K464,71
Residential District 20,17K122,10
Residential District 20,19K507,20
Residential District 20,31R445,6
Residential District 20,02M408,23
Residential District 20,28Q680,2
Residential District 20,26Q566,1
Residential District 20,25Q252,2
Residential District 20,24Q600,6
Residential District 20,02M422,2
Residential District 20,21K344,32
Residential District 20,31R600,15
Residential District 20,02M531,3
Residential District 20,02M580,3
Residential District 20,27Q475,2
Residential District 20,24Q560,2
Residential District 20,27Q308,2
Residential District 20,27Q323,15
Residential District 20,19K683,2
Residential District 20,17K531,7
Residential District 20,02M413,30
Residential District 20,13K419,27
Residential District 20,17K543,49
Residential District 20,03M859,6
Residential District 20,02M139,3
Residential District 20,15K667,389
Residential District 20,31R460,28
Residential District 20,02M519,18
Residential District 20,23K697,2
Residential District 20,32K552,2
Residential District 20,15K497,30
Residential District 20,16K688,12
Residential District 20,32K168,28
Residential District 20,32K549,1
Residential District 20,02M260,23
Residential District 20,31R028,1
Residential District 20,03M403,2
Residential District 20,14K478,20
Residential District 20,17K528,24
Residential District 20,02M600,32
Residential District 20,10X237,3
Residential District 20,31R080,1
Residential District 20,19K764,2
Residential District 20,02M135,3
Residential District 20,13K483,44
Residential District 20,14K454,14
Residential District 20,28Q620,2
Residential District 20,31R455,16
Residential District 20,25Q525,53
Residential District 20,19K615,8
Residential District 20,02M533,11
Residential District 20,01M448,32
Residential District 20,02M305,7
Residential District 20,02M507,13
Residential District 20,13K527,8
Residential District 20,02M282,12
Residential District 20,02M551,30
Residential District 20,20K609,89
Residential District 20,02M316,2
Residential District 20,13K350,6
Residential District 20,02M449,3
Residential District 20,18K576,2
Residential District 20,19K660,6
Residential District 20,03M415,3
Residential District 20,03M291,2
Residential District 20,30Q445,2
Residential District 20,21K620,59
Residential District 20,14K558,25
Residential District 20,14K561,14
Residential District 20,19K510,2
Residential District 20,10X353,2
Residential District 20,28Q284,1
Residential District 20,04M610,3
Residential District 20,30Q286,1
Residential District 20,14K614,2
Residential District 21,02M047,3
Residential District 21,14K610,13
Residential District 21,06M540,4
Residential District 21,21K410,357
Residential District 21,30Q301,9
Residential District 21,17K382,13
Residential District 21,18K637,24
Residential District 21,32K403,2
Residential District 21,17K751,6
Residential District 21,11X270,2
Residential District 21,02M546,31
Residential District 21,19K404,6
Residential District 21,30Q575,3
Residential District 21,17K408,13
Residential District 21,19K618,3
Residential District 21,27Q309,3
Residential District 21,07X600,2
Residential District 21,32K554,10
Residential District 21,08X367,3
Residential District 21,02M630,45
Residential District 21,27Q400,2
Residential District 21,24Q610,13
Residential District 21,30Q580,5
Residential District 21,01M696,57
Residential District 21,24Q299,16
Residential District 21,02M411,84
Residential District 21,03M479,78
Residential District 21,13K595,52
Residential District 21,13K670,31
Residential District 21,29Q313,2
Residential District 21,16K455,13
Residential District 21,11X545,2
Residential District 21,08X432,1
Residential District 21,10X351,2
Residential District 21,11X249,3
Residential District 21,08X349,1
Residential District 21,09X505,2
Residential District 21,17K547,18
Residential District 21,15K448,14
Residential District 21,22K555,189
Residential District 21,23K493,2
Residential District 21,13K412,8
Residential District 21,18K566,17
Residential District 21,16K498,22
Residential District 21,15K656,55
Residential District 21,17K745,17
Residential District 21,13K439,2
Residential District 21,19K639,6
Residential District 21,14K488,8
Residential District 21,17K548,14
Residential District 21,21K690,319
Residential District 21,18K567,20
Residential District 21,32K556,2
Residential District 21,02M393,7
Residential District 21,26Q315,2
Residential District 21,31R047,8
Residential District 21,29Q326,1
Residential District 21,07X548,2
Residential District 21,04M555,8
Residential District 21,27Q262,2
Residential District 21,02M615,12
Residential District 21,06M293,7
Residential District 21,13K674,30
Residential District 21,17K600,10
Residential District 21,15K519,19
Residential District 21,11X288,3
Residential District 21,05M362,21
Residential District 21,18K629,3
Residential District 21,31R450,2
Residential District 21,15K463,3
Residential District 21,10X440,2
Residential District 21,15K429,22
Residential District 21,10X549,1
Residential District 21,13K265,19
Residential District 21,23K644,2
Residential District 21,29Q327,2
Residential District 21,01M450,3
Residential District 21,14K477,3
Residential District 21,21K525,1087
Residential District 21,14K685,2
Residential District 21,02M416,52
Residential District 21,27Q314,2
Residential District 21,02M294,9
Residential District 21,19K502,2
Residential District 21,02M303,2
Residential District 21,25Q460,2
Residential District 21,25Q263,1
Residential District 21,02M288,3
Residential District 21,20K490,697
Residential District 21,26Q430,2
Residential District 21,30Q501,17
Residential District 21,20K505,515
Residential District 21,05M499,4
Residential District 21,03M860,2
Residential District 21,29Q272,2
Residential District 21,13K605,25
Residential District 21,13K594,2
Residential District 21,02M374,7
Residential District 21,24Q485,2
Residential District 21,11X455,2
Residential District 21,02M534,6
Residential District 21,04M680,3
Residential District 21,24Q550,3
Residential District 21,19K504,2
Residential District 21,27Q650,7
Residential District 21,11X544,2
Residential District 21,02M545,30
Residential District 21,02M400,6
Residential District 21,06M468,2
Residential District 21,02M420,25
Residential District 21,18K617,2
Residential District 21,03M492,4
Residential District 21,06M463,2
Residential District 21,18K633,32
Residential District 21,17K546,23
Residential District 21,17K539,6
Residential District 21,17K537,11
Residential District 21,03M494,3
Residential District 21,02M489,12
Residential District 21,02M296,4
Residential District 21,21K348,61
Residential District 21,20K485,237
Residential District 21,28Q505,3
Residential District 21,28Q325,1
Residential District 21,07X500,2
Residential District 21,02M437,3
Residential District 21,02M605,3
Residential District 21,02M407,3
Residential District 21,24Q530,2
Residential District 21,21K337,64
Residential District 21,17K524,1
Residential District 21,06M211,2
Residential District 21,18K563,11
Residential District 21,02M529,2
Residential District 21,28Q350,1
Residential District 21,22K425,1238
Residential District 21,27Q480,2
Residential District 21,25Q425,2
Residential District 21,21K540,631
Residential District 21,15K462,63
