district,school,num_applications
Residential District 15,02M422,8
Residential District 15,21K344,7
Residential District 15,31R600,2
Residential District 15,02M531,11
Residential District 15,02M580,66
Residential District 15,10X141,1
Residential District 15,25Q670,2
Residential District 15,24Q560,3
Residential District 15,27Q308,2
Residential District 15,27Q323,2
Residential District 15,17K531,2
Residential District 15,02M413,144
Residential District 15,13K419,71
Residential District 15,17K543,39
Residential District 15,07X221,2
Residential District 15,03M859,20
Residential District 15,19K422,1
Residential District 15,02M139,3
Residential District 15,15K667,458
Residential District 15,31R460,7
Residential District 15,02M519,43
Residential District 15,23K697,2
Residential District 15,32K552,12
Residential District 15,15K497,389
Residential District 15,16K688,7
Residential District 15,32K168,10
Residential District 15,32K549,2
Residential District 15,02M260,220
Residential District 15,02M399,3
Residential District 15,02M655,2
Residential District 15,14K478,21
Residential District 15,17K528,37
Residential District 15,02M600,38
Residential District 15,07X223,2
Residential District 15,10X237,2
Residential District 15,03M299,2
Residential District 15,12X521,2
Residential District 15,19K764,2
Residential District 15,02M135,10
Residential District 15,05M157,2
Residential District 15,03M402,2
Residential District 15,13K483,79
Residential District 15,14K454,24
Residential District 15,10X225,2
Residential District 15,28Q620,3
Residential District 15,05M670,2
Residential District 15,31R455,2
Residential District 15,25Q525,73
Residential District 15,19K615,3
Residential District 15,02M533,7
Residential District 15,01M448,71
Residential District 15,18K642,2
Residential District 15,02M305,9
Residential District 15,02M507,14
Residential District 15,13K527,32
Residential District 15,02M282,76
Residential District 15,02M551,122
Residential District 15,20K609,73
Residential District 15,03M307,3
Residential District 15,05M369,3
Residential District 15,02M316,4
Residential District 15,02M300,6
Residential District 15,13K350,26
Residential District 15,02M449,3
Residential District 15,18K576,2
Residential District 15,19K660,2
Residential District 15,03M415,2
Residential District 15,03M291,18
Residential District 15,08X558,1
Residential District 15,30Q445,2
Residential District 15,21K620,16
Residential District 15,14K558,85
Residential District 15,14K561,57
Residential District 15,08X282,1
Residential District 15,19K510,2
Residential District 15,28Q284,2
Residential District 15,04M610,2
Residential District 15,14K614,2
Residential District 16,02M047,6
Residential District 16,14K610,52
Residential District 16,06M540,6
Residential District 16,21K410,36
Residential District 16,30Q301,15
Residential District 16,17K382,7
Residential District 16,18K637,3
Residential District 16,32K403,33
Residential District 16,17K751,43
Residential District 16,02M546,23
Residential District 16,19K404,15
Residential District 16,30Q575,3
Residential District 16,24Q264,8
Residential District 16,17K408,23
Residential District 16,19K618,35
Residential District 16,27Q309,2
Residential District 16,07X600,3
Residential District 16,32K554,73
Residential District 16,08X376,1
Residential District 16,08X367,3
Residential District 16,02M630,45
Residential District 16,17K646,2
Residential District 16,27Q400,2
Residential District 16,24Q610,11
Residential District 16,30Q580,8
Residential District 16,01M696,73
Residential District 16,24Q299,29
Residential District 16,02M411,48
Residential District 16,26Q495,2
Residential District 16,03M479,86
Residential District 16,13K595,257
Residential District 16,13K670,169
Residential District 16,29Q313,6
Residential District 16,26Q415,2
Residential District 16,16K455,99
Residential District 16,11X545,2
Residential District 16,08X561,1
Residential District 16,07X522,2
Residential District 16,09X413,3
Residential District 16,09X412,2
Residential District 16,12X267,2
Residential District 16,07X527,2
Residential District 16,08X349,2
Residential District 16,08X269,1
Residential District 16,13K553,34
Residential District 16,17K547,24
Residential District 16,15K448,41
Residential District 16,22K555,47
Residential District 16,23K493,64
Residential District 16,13K412,84
Residential District 16,18K566,7
Residential District 16,15K423,2
Residential District 16,16K498,133
Residential District 16,13K616,15
Residential District 16,15K656,87
Residential District 16,17K745,57
Residential District 16,13K439,16
Residential District 16,19K639,11
Residential District 16,14K488,79
Residential District 16,17K548,45
Residential District 16,21K690,2
Residential District 16,18K567,19
Residential District 16,32K556,74
Residential District 16,02M393,4
Residential District 16,26Q315,2
Residential District 16,31R047,2
Residential District 16,29Q326,3
Residential District 16,04M555,14
Residential District 16,27Q262,2
Residential District 16,02M615,9
Residential District 16,06M293,3
Residential District 16,13K674,70
Residential District 16,17K600,36
Residential District 16,15K519,30
Residential District 16,05M362,23
Residential District 16,18K629,20
Residential District 16,31R450,2
Residential District 16,15K463,3
Residential District 16,19K659,2
Residential District 16,10X440,3
Residential District 16,15K429,39
Residential District 16,13K265,33
Residential District 16,32K545,59
Residential District 16,23K644,55
Residential District 16,29Q327,2
Residential District 16,12X271,1
Residential District 16,19K409,11
Residential District 16,01M450,13
Residential District 16,14K477,36
Residential District 16,25Q281,2
Residential District 16,21K525,65
Residential District 16,14K685,11
Residential District 16,02M416,47
Residential District 16,02M394,2
Residential District 16,30Q258,3
Residential District 16,27Q334,2
Residential District 16,27Q314,2
Residential District 16,04M372,2
Residential District 16,02M294,47
Residential District 16,09X250,2
Residential District 16,19K502,12
Residential District 16,02M303,2
Residential District 16,25Q460,2
Residential District 16,02M288,20
Residential District 16,28Q440,9
Residential District 16,01M458,2
Residential District 16,20K490,19
Residential District 16,26Q430,6
Residential District 16,03M417,3
Residential District 16,30Q501,35
Residential District 16,20K505,16
Residential District 16,05M499,3
Residential District 16,03M860,1
Residential District 16,23K514,32
Residential District 16,29Q272,3
Residential District 16,13K605,71
Residential District 16,08X452,1
Residential District 16,13K594,32
Residential District 16,02M374,20
Residential District 16,24Q485,16
Residential District 16,11X455,3
Residential District 16,02M534,11
Residential District 16,02M586,2
Residential District 16,07X670,2
Residential District 16,08X405,2
Residential District 16,04M680,2
Residential District 16,02M560,2
Residential District 16,24Q550,3
Residential District 16,19K504,11
Residential District 16,28Q328,2
Residential District 16,27Q650,16
Residential District 16,02M545,4
Residential District 16,02M400,4
Residential District 16,02M420,34
Residential District 16,18K617,8
Residential District 16,03M492,10
Residential District 16,28Q690,2
Residential District 16,06M467,3
Residential District 16,06M463,2
Residential District 16,18K633,18
Residential District 16,17K546,48
Residential District 16,17K539,2
Residential District 16,17K537,7
Residential District 16,24Q267,1
Residential District 16,03M494,6
Residential District 16,02M489,16
Residential District 16,02M296,3
Residential District 16,20K485,16
Residential District 16,28Q505,6
Residential District 16,07X500,2
Residential District 16,29Q498,7
Residential District 16,02M605,7
Residential District 16,02M407,13
Residential District 16,29Q243,2
Residential District 16,24Q530,7
Residential District 16,17K524,10
Residential District 16,24Q236,2
Residential District 16,06M211,3
Residential District 16,18K563,12
Residential District 16,02M529,3
Residential District 16,28Q350,2
Residential District 16,22K425,55
Residential District 16,27Q480,22
Residential District 16,25Q425,9
Residential District 16,21K540,23
Residential District 16,15K462,58
Residential District 16,14K071,37
Residential District 16,15K592,2
Residential District 16,21K468,8
Residential District 16,10X374,2
Residential District 16,18K569,2
Residential District 16,02M419,3
Residential District 16,21K572,2
Residential District 16,02M425,12
Residential District 16,22K535,15
Residential District 16,21K559,3
Residential District 16,30Q450,8
Residential District 16,01M515,3
Residential District 16,02M308,10
Residential District 16,14K586,17
Residential District 16,03M541,35
Residential District 16,02M427,3
Residential District 16,02M542,2
Residential District 16,02M392,16
Residential District 16,04M435,12
Residential District 16,02M280,6
Residential District 16,02M459,3
Residential District 16,02M439,27
Residential District 16,10X477,1
Residential District 16,26Q435,1
Residential District 16,24Q585,15
Residential District 16,29Q492,2
Residential District 16,17K590,131
Residential District 16,28Q167,2
Residential District 16,12X248,2
Residential District 16,24Q520,3
Residential District 16,22K405,165
Residential District 16,15K684,175
Residential District 16,02M418,63
Residential District 16,09X297,2
Residential District 16,12X242,1
Residential District 16,19K583,2
Residential District 16,02M432,3
Residential District 16,02M520,10
Residential District 16,02M412,36
Residential District 16,02M414,30
Residential District 16,02M376,34
Residential District 16,16K765,71
Residential District 16,02M543,19
Residential District 16,01M539,29
Residential District 16,20K445,22
Residential District 16,01M292,3
Residential District 16,22K611,2
Residential District 16,14K474,25
Residential District 16,02M298,18
Residential District 16,04M495,4
Residential District 16,15K464,17
Residential District 16,29Q259,2
Residential District 16,17K122,118
Residential District 16,08X320,2
Residential District 16,11X542,2
Residential District 16,19K507,59
Residential District 16,31R445,2
Residential District 16,29Q283,2
Residential District 16,02M408,20
Residential District 16,28Q680,2
Residential District 16,27Q302,2
Residential District 16,25Q241,2
Residential District 16,28Q686,3
Residential District 16,25Q252,1
Residential District 16,24Q600,13
Residential District 16,02M422,2
Residential District 16,21K344,2
Residential District 16,31R600,2
Residential District 16,02M531,3
Residential District 16,02M580,4
Residential District 16,27Q475,2
Residential District 16,25Q670,2
Residential District 16,24Q560,3
Residential District 16,27Q308,2
Residential District 16,27Q323,2
Residential District 16,19K683,2
Residential District 16,17K531,27
Residential District 16,02M413,11
Residential District 16,08X348,1
Residential District 16,13K419,55
Residential District 16,17K543,31
Residential District 16,07X221,2
Residential District 16,03M859,4
Residential District 16,19K422,8
Residential District 16,02M139,3
Residential District 16,15K667,15
Residential District 16,31R460,2
Residential District 16,02M519,20
Residential District 16,23K697,9
Residential District 16,32K552,43
Residential District 16,15K497,36
Residential District 16,16K688,87
Residential District 16,32K168,60
Residential District 16,32K549,19
Residential District 16,02M260,24
Residential District 16,31R028,1
Residential District 16,19K953,1
Residential District 16,03M403,2
Residential District 16,02M399,2
Residential District 16,02M655,2
Residential District 16,14K478,58
Residential District 16,17K528,37
Residential District 16,02M600,42
Residential District 16,12X521,2
Residential District 16,31R080,4
Residential District 16,19K764,9
Residential District 16,02M135,3
Residential District 16,03M402,2
Residential District 16,13K483,38
Residential District 16,14K454,83
Residential District 16,28Q620,6
Residential District 16,05M670,2
Residential District 16,31R455,2
Residential District 16,25Q525,36
Residential District 16,19K615,48
Residential District 16,02M533,6
Residential District 16,02M500,2
Residential District 16,01M448,26
Residential District 16,18K642,1
Residential District 16,02M305,14
Residential District 16,02M507,8
Residential District 16,13K527,13
Residential District 16,02M282,12
Residential District 16,02M551,14
Residential District 16,20K609,1
Residential District 16,03M307,3
Residential District 16,05M369,3
Residential District 16,02M316,4
Residential District 16,02M300,2
Residential District 16,13K350,23
Residential District 16,02M449,3
Residential District 16,18K576,2
Residential District 16,19K660,24
Residential District 16,03M415,8
Residential District 16,10X243,2
Residential District 16,03M291,3
Residential District 16,08X558,1
Residential District 16,30Q445,10
Residential District 16,21K620,13
Residential District 16,14K558,77
Residential District 16,14K561,81
Residential District 16,12X684,2
Residential District 16,19K510,7
Residential District 16,28Q284,7
Residential District 16,14K614,31
Residential District 17,02M047,3
Residential District 17,14K610,82
Residential District 17,06M540,11
Residential District 17,21K410,183
Residential District 17,30Q301,22
Residential District 17,17K382,95
Residential District 17,18K637,52
Residential District 17,32K403,14
Residential District 17,17K751,88
Residential District 17,09X365,3
Residential District 17,11X270,2
Residential District 17,02M546,50
Residential District 17,19K404,22
Residential District 17,30Q575,3
Residential District 17,24Q264,7
Residential District 17,17K408,93
Residential District 17,19K618,35
Residential District 17,27Q309,2
Residential District 17,07X600,8
Residential District 17,32K554,78
Residential District 17,08X367,3
Residential District 17,02M630,66
Residential District 17,17K646,2
Residential District 17,11X299,2
Residential District 17,27Q400,8
Residential District 17,24Q610,14
Residential District 17,30Q580,14
Residential District 17,01M696,128
Residential District 17,24Q299,28
Residential District 17,02M411,91
Residential District 17,26Q495,2
Residential District 17,03M479,185
Residential District 17,13K595,444
Residential District 17,13K670,306
Residential District 17,29Q313,2
Residential District 17,26Q415,2
Residential District 17,16K455,101
Residential District 17,10X264,2
Residential District 17,11X290,2
Residential District 17,11X545,1
Residential District 17,08X432,1
Residential District 17,09X260,3
Residential District 17,08X561,1
Residential District 17,07X522,2
Residential District 17,10X213,2
Residential District 17,12X511,1
Residential District 17,11X249,2
Residential District 17,10X439,2
Residential District 17,09X413,3
Residential District 17,11X418,2
Residential District 17,09X412,2
Residential District 17,09X403,2
Residential District 17,09X505,2
Residential District 17,08X269,1
Residential District 17,10X546,2
Residential District 17,11X508,2
Residential District 17,13K553,52
Residential District 17,17K547,117
Residential District 17,15K448,80
Residential District 17,22K555,375
Residential District 17,23K493,70
Residential District 17,13K412,94
Residential District 17,18K566,34
Residential District 17,15K423,2
Residential District 17,16K498,115
Residential District 17,13K616,14
Residential District 17,15K656,172
Residential District 17,17K745,291
Residential District 17,13K439,37
Residential District 17,19K639,15
Residential District 17,14K488,95
Residential District 17,17K548,95
Residential District 17,21K690,13
Residential District 17,18K567,35
Residential District 17,32K556,12
Residential District 17,02M393,11
Residential District 17,26Q315,2
Residential District 17,31R047,2
Residential District 17,29Q326,3
Residential District 17,07X548,2
Residential District 17,04M555,28
Residential District 17,27Q262,2
Residential District 17,02M615,17
Residential District 17,06M293,3
Residential District 17,13K674,194
Residential District 17,17K600,204
Residential District 17,09X564,2
Residential District 17,15K519,50
Residential District 17,11X288,2
Residential District 17,05M362,31
Residential District 17,06M346,2
Residential District 17,18K629,52
Residential District 17,31R450,6
Residential District 17,15K463,21
Residential District 17,19K659,2
Residential District 17,10X440,7
Residential District 17,15K429,94
Residential District 17,10X549,1
Residential District 17,13K265,41
Residential District 17,09X329,1
Residential District 17,32K545,6
Residential District 17,23K644,43
Residential District 17,29Q327,2
Residential District 17,19K409,14
Residential District 17,01M450,23
Residential District 17,14K477,15
Residential District 17,21K525,412
Residential District 17,02M416,107
Residential District 17,02M394,2
Residential District 17,30Q258,3
Residential District 17,27Q334,2
Residential District 17,27Q314,2
Residential District 17,02M294,99
Residential District 17,29Q265,2
Residential District 17,12X251,2
Residential District 17,19K502,13
Residential District 17,02M303,2
Residential District 17,25Q460,2
Residential District 17,02M288,24
Residential District 17,10X437,3
Residential District 17,10X438,2
Residential District 17,28Q440,6
Residential District 17,01M458,2
Residential District 17,20K490,56
Residential District 17,26Q430,15
Residential District 17,03M417,12
Residential District 17,30Q501,51
Residential District 17,20K505,114
Residential District 17,05M499,6
Residential District 17,03M860,1
Residential District 17,09X517,2
Residential District 17,27Q260,2
Residential District 17,23K514,52
Residential District 17,31R064,1
Residential District 17,29Q272,3
Residential District 17,13K605,165
Residential District 17,08X452,1
Residential District 17,13K594,68
Residential District 17,02M374,23
Residential District 17,06M552,2
Residential District 17,24Q485,8
Residential District 17,07X259,2
Residential District 17,11X455,6
Residential District 17,02M534,33
Residential District 17,02M586,2
Residential District 17,08X405,2
Residential District 17,04M680,2
Residential District 17,24Q550,9
Residential District 17,19K504,17
Residential District 17,28Q328,2
Residential District 17,27Q650,11
Residential District 17,11X544,3
Residential District 17,02M545,7
Residential District 17,10X565,2
Residential District 17,02M400,14
Residential District 17,06M423,2
Residential District 17,06M468,3
Residential District 17,02M420,68
Residential District 17,18K617,24
Residential District 17,03M492,3
Residential District 17,28Q690,2
Residential District 17,06M467,3
Residential District 17,06M463,2
Residential District 17,18K633,67
Residential District 17,17K546,214
Residential District 17,17K539,56
Residential District 17,10X433,2
Residential District 17,17K537,104
Residential District 17,24Q267,1
Residential District 17,03M494,14
Residential District 17,11X275,3
Residential District 17,02M489,30
Residential District 17,02M296,3
Residential District 17,21K348,15
Residential District 17,20K485,90
Residential District 17,28Q505,3
Residential District 17,28Q325,2
Residential District 17,07X500,2
Residential District 17,02M437,3
Residential District 17,29Q498,3
Residential District 17,02M605,9
Residential District 17,30Q502,2
Residential District 17,02M407,26
Residential District 17,29Q243,2
Residential District 17,24Q530,3
Residential District 17,21K337,10
Residential District 17,17K524,61
Residential District 17,02M438,2
Residential District 17,24Q236,1
Residential District 17,18K563,75
Residential District 17,02M529,3
Residential District 17,28Q350,2
Residential District 17,02M313,2
Residential District 17,22K425,366
Residential District 17,27Q480,19
Residential District 17,25Q425,10
Residential District 17,21K540,145
Residential District 17,15K462,142
Residential District 17,14K071,14
Residential District 17,15K592,9
Residential District 17,21K468,86
Residential District 17,10X374,2
Residential District 17,18K569,16
Residential District 17,02M419,3
Residential District 17,21K572,14
Residential District 17,02M425,19
Residential District 17,22K535,130
Residential District 17,21K559,10
Residential District 17,30Q450,10
Residential District 17,01M515,3
Residential District 17,02M308,16
Residential District 17,14K586,8
Residential District 17,03M541,93
Residential District 17,02M427,3
Residential District 17,02M392,23
Residential District 17,04M435,42
Residential District 17,02M280,18
Residential District 17,02M459,3
Residential District 17,02M439,62
Residential District 17,26Q435,1
Residential District 17,24Q585,10
Residential District 17,29Q492,2
Residential District 17,17K590,502
Residential District 17,28Q167,2
Residential District 17,12X248,2
Residential District 17,24Q520,3
Residential District 17,22K405,789
Residential District 17,08X312,2
Residential District 17,15K684,460
Residential District 17,02M418,156
Residential District 17,09X297,1
Residential District 17,09X252,2
Residential District 17,19K583,9
Residential District 17,02M432,8
Residential District 17,02M520,13
Residential District 17,02M412,64
Residential District 17,02M414,48
Residential District 17,02M376,63
Residential District 17,16K765,38
Residential District 17,30Q417,2
Residential District 17,02M543,17
Residential District 17,31R440,2
Residential District 17,01M539,57
Residential District 17,20K445,95
Residential District 17,01M292,3
Residential District 17,22K611,16
Residential District 17,14K474,13
Residential District 17,02M298,80
Residential District 17,04M495,22
Residential District 17,15K464,79
Residential District 17,29Q259,2
Residential District 17,17K122,173
Residential District 17,11X542,1
Residential District 17,19K507,71
Residential District 17,31R445,2
Residential District 17,29Q283,2
Residential District 17,02M408,25
Residential District 17,28Q680,2
Residential District 17,27Q302,2
Residential District 17,26Q566,2
Residential District 17,28Q686,3
Residential District 17,29Q248,2
Residential District 17,25Q252,1
Residential District 17,24Q600,16
Residential District 17,02M422,2
Residential District 17,21K344,2
Residential District 17,08X293,2
Residential District 17,02M531,7
Residential District 17,02M580,7
Residential District 17,27Q475,2
Residential District 17,25Q670,2
Residential District 17,24Q560,3
Residential District 17,27Q323,2
Residential District 17,19K683,8
Residential District 17,09X404,1
Residential District 17,17K531,124
Residential District 17,02M413,35
Residential District 17,13K419,170
Residential District 17,17K543,181
Residential District 17,03M859,7
Residential District 17,19K422,19
Residential District 17,02M139,7
Residential District 17,15K667,49
Residential District 17,31R460,2
Residential District 17,02M519,27
Residential District 17,23K697,17
Residential District 17,32K552,39
Residential District 17,15K497,93
Residential District 17,16K688,34
Residential District 17,32K168,48
Residential District 17,32K549,6
Residential District 17,02M260,38
Residential District 17,06M462,3
Residential District 17,31R028,1
Residential District 17,19K953,1
Residential District 17,03M403,2
Residential District 17,14K478,43
Residential District 17,17K528,186
Residential District 17,02M600,47
Residential District 17,10X237,2
Residential District 17,31R080,4
Residential District 17,19K764,8
Residential District 17,02M135,20
Residential District 17,05M157,2
Residential District 17,03M402,2
Residential District 17,13K483,74
Residential District 17,14K454,53
Residential District 17,10X225,2
Residential District 17,28Q620,11
Residential District 17,31R455,2
Residential District 17,25Q525,38
Residential District 17,19K615,48
Residential District 17,02M533,15
Residential District 17,02M500,2
Residential District 17,01M448,27
Residential District 17,18K642,9
Residential District 17,02M305,18
Residential District 17,02M507,15
Residential District 17,13K527,33
Residential District 17,02M282,29
Residential District 17,02M551,28
Residential District 17,09X241,2
Residential District 17,20K609,16
Residential District 17,03M307,3
Residential District 17,05M369,2
Residential District 17,02M316,9
Residential District 17,02M300,2
Residential District 17,13K350,24
Residential District 17,09X263,2
Residential District 17,02M449,3
Residential District 17,18K576,13
Residential District 17,19K660,56
Residential District 17,03M415,7
Residential District 17,10X243,1
Residential District 17,03M291,6
Residential District 17,30Q445,7
Residential District 17,21K620,60
Residential District 17,14K558,65
Residential District 17,14K561,78
Residential District 17,19K510,23
Residential District 17,25Q285,2
Residential District 17,28Q284,7
Residential District 17,04M610,2
Residential District 17,30Q286,2
Residential District 17,28Q896,2
Residential District 17,14K614,19
Residential District 18,02M047,6
Residential District 18,14K610,68
Residential District 18,06M540,14
Residential District 18,21K410,190
Residential District 18,30Q301,4
Residential District 18,17K382,40
Residential District 18,18K637,147
Residential District 18,32K403,14
Residential District 18,17K751,63
Residential District 18,11X270,2
Residential District 18,02M546,39
Residential District 18,19K404,49
Residential District 18,30Q575,3
Residential District 18,24Q264,3
Residential District 18,17K408,62
Residential District 18,19K618,32
Residential District 18,27Q309,7
Residential District 18,07X600,3
Residential District 18,32K554,54
Residential District 18,08X367,3
Residential District 18,02M630,41
Residential District 18,12X446,1
Residential District 18,17K646,2
Residential District 18,27Q400,2
Residential District 18,24Q610,17
Residential District 18,30Q580,7
Residential District 18,01M696,70
Residential District 18,24Q299,24
Residential District 18,02M411,71
Residential District 18,26Q495,2
Residential District 18,03M479,83
Residential District 18,13K595,296
Residential District 18,13K670,216
Residential District 18,29Q313,11
Residential District 18,16K455,50
Residential District 18,10X264,2
Residential District 18,11X290,2
Residential District 18,11X545,1
Residential District 18,09X260,3
Residential District 18,10X213,2
Residential District 18,12X511,1
Residential District 18,09X413,3
Residential District 18,11X253,2
Residential District 18,11X418,2
Residential District 18,09X412,2
Residential District 18,09X505,2
Residential District 18,13K553,37
Residential District 18,17K547,30
Residential District 18,15K448,22
Residential District 18,22K555,340
Residential District 18,23K493,52
Residential District 18,13K412,48
Residential District 18,18K566,121
Residential District 18,15K423,2
Residential District 18,16K498,105
Residential District 18,13K616,8
Residential District 18,15K656,115
Residential District 18,17K745,153
Residential District 18,13K439,14
Residential District 18,19K639,27
Residential District 18,14K488,96
Residential District 18,17K548,55
Residential District 18,21K690,12
Residential District 18,18K567,96
Residential District 18,32K556,7
Residential District 18,02M393,8
Residential District 18,26Q315,7
Residential District 18,29Q326,2
Residential District 18,10X442,2
Residential District 18,04M555,14
Residential District 18,27Q262,2
Residential District 18,02M615,15
Residential District 18,06M293,3
Residential District 18,13K674,147
Residential District 18,24Q293,2
Residential District 18,17K600,150
Residential District 18,15K519,30
Residential District 18,11X288,2
Residential District 18,05M362,15
Residential District 18,18K629,125
Residential District 18,31R450,2
Residential District 18,15K463,3
Residential District 18,19K659,9
Residential District 18,10X440,3
Residential District 18,15K429,49
Residential District 18,13K265,27
Residential District 18,09X329,1
Residential District 18,32K545,6
Residential District 18,09X231,2
Residential District 18,23K644,32
Residential District 18,29Q327,1
Residential District 18,12X271,1
Residential District 18,19K409,26
Residential District 18,01M450,9
Residential District 18,14K477,20
Residential District 18,21K525,369
Residential District 18,14K685,2
Residential District 18,02M416,71
Residential District 18,02M394,2
Residential District 18,30Q258,3
Residential District 18,27Q334,2
Residential District 18,27Q314,2
Residential District 18,04M372,2
Residential District 18,02M294,41
Residential District 18,29Q265,2
Residential District 18,12X251,2
Residential District 18,19K502,29
Residential District 18,02M303,2
Residential District 18,02M288,17
Residential District 18,10X437,3
Residential District 18,28Q440,15
Residential District 18,20K490,53
Residential District 18,26Q430,12
Residential District 18,03M417,3
Residential District 18,30Q501,40
Residential District 18,20K505,85
Residential District 18,05M499,7
Residential District 18,03M860,1
Residential District 18,23K514,60
Residential District 18,29Q272,6
Residential District 18,13K605,89
Residential District 18,08X452,1
Residential District 18,13K594,24
Residential District 18,02M374,23
Residential District 18,24Q485,9
Residential District 18,11X455,3
Residential District 18,02M534,23
Residential District 18,02M586,2
Residential District 18,07X670,2
Residential District 18,04M680,2
Residential District 18,02M560,2
Residential District 18,24Q550,13
Residential District 18,19K504,27
Residential District 18,27Q650,23
Residential District 18,11X544,3
Residential District 18,02M545,4
Residential District 18,02M400,4
Residential District 18,06M423,2
Residential District 18,06M468,3
Residential District 18,02M420,68
Residential District 18,18K617,140
Residential District 18,03M492,11
Residential District 18,28Q690,2
Residential District 18,06M467,6
Residential District 18,06M463,2
Residential District 18,18K633,162
Residential District 18,17K546,127
Residential District 18,17K539,40
Residential District 18,09X543,2
Residential District 18,17K537,71
Residential District 18,24Q267,1
Residential District 18,03M494,13
Residential District 18,11X275,3
Residential District 18,02M489,20
Residential District 18,02M296,6
Residential District 18,21K348,19
Residential District 18,20K485,64
Residential District 18,28Q505,12
Residential District 18,28Q325,1
Residential District 18,07X500,2
Residential District 18,02M437,3
Residential District 18,29Q498,9
Residential District 18,02M605,2
Residential District 18,02M407,6
Residential District 18,29Q243,7
Residential District 18,07X334,1
Residential District 18,24Q530,3
Residential District 18,21K337,2
Residential District 18,17K524,10
Residential District 18,06M211,2
Residential District 18,18K563,170
Residential District 18,02M529,3
Residential District 18,28Q350,2
Residential District 18,02M313,2
Residential District 18,22K425,492
Residential District 18,27Q480,34
Residential District 18,25Q425,13
Residential District 18,21K540,176
Residential District 18,15K462,97
Residential District 18,14K071,9
Residential District 18,15K592,2
Residential District 18,21K468,83
Residential District 18,10X374,2
Residential District 18,18K569,66
Residential District 18,02M419,3
Residential District 18,21K572,6
Residential District 18,02M425,10
Residential District 18,22K535,177
Residential District 18,02M550,2
Residential District 18,21K559,7
Residential District 18,30Q450,6
Residential District 18,01M515,3
Residential District 18,02M308,8
Residential District 18,14K586,1
Residential District 18,03M541,65
Residential District 18,02M427,3
Residential District 18,02M542,2
Residential District 18,02M392,15
Residential District 18,04M435,24
Residential District 18,02M280,9
Residential District 18,02M459,3
Residential District 18,02M439,40
Residential District 18,10X477,1
Residential District 18,26Q435,1
Residential District 18,24Q585,17
Residential District 18,29Q492,6
Residential District 18,17K590,380
Residential District 18,23K647,2
Residential District 18,28Q167,2
Residential District 18,24Q520,2
Residential District 18,22K405,818
Residential District 18,08X312,2
Residential District 18,15K684,259
Residential District 18,02M418,86
Residential District 18,05M304,2
Residential District 18,19K583,2
Residential District 18,02M432,10
Residential District 18,02M520,6
Residential District 18,02M412,15
Residential District 18,02M414,8
Residential District 18,02M376,13
Residential District 18,16K765,21
Residential District 18,02M543,7
Residential District 18,31R440,2
Residential District 18,01M539,37
Residential District 18,20K445,81
Residential District 18,24Q455,1
Residential District 18,18K635,1
Residential District 18,01M292,3
Residential District 18,22K611,27
Residential District 18,14K474,7
Residential District 18,02M298,38
Residential District 18,12X388,2
Residential District 18,04M495,8
Residential District 18,15K464,37
Residential District 18,29Q259,2
Residential District 18,17K122,121
Residential District 18,19K507,85
Residential District 18,31R445,2
Residential District 18,29Q283,2
Residential District 18,02M408,32
Residential District 18,28Q310,2
Residential District 18,28Q680,2
Residential District 18,27Q302,2
Residential District 18,26Q566,2
Residential District 18,28Q686,2
Residential District 18,29Q248,2
Residential District 18,24Q600,12
Residential District 18,02M422,2
Residential District 18,21K344,6
Residential District 18,31R600,2
Residential District 18,02M531,3
Residential District 18,02M580,6
Residential District 18,27Q475,2
Residential District 18,25Q670,2
Residential District 18,24Q560,7
Residential District 18,27Q308,9
Residential District 18,27Q324,1
Residential District 18,27Q323,8
Residential District 18,19K683,7
Residential District 18,17K531,66
Residential District 18,02M413,11
Residential District 18,13K419,115
Residential District 18,17K543,157
Residential District 18,07X221,2
Residential District 18,03M859,4
Residential District 18,19K422,53
Residential District 18,02M139,3
Residential District 18,15K667,24
Residential District 18,31R460,2
Residential District 18,02M519,20
Residential District 18,23K697,17
Residential District 18,32K552,37
Residential District 18,15K497,34
Residential District 18,16K688,23
Residential District 18,32K168,57
Residential District 18,32K549,10
Residential District 18,02M260,6
Residential District 18,19K953,11
Residential District 18,02M399,2
Residential District 18,02M655,2
Residential District 18,14K478,57
Residential District 18,17K528,74
Residential District 18,02M600,27
Residential District 18,10X237,2
Residential District 18,31R080,4
Residential District 18,19K764,21
Residential District 18,02M135,12
Residential District 18,13K483,49
Residential District 18,14K454,48
Residential District 18,10X225,2
Residential District 18,28Q620,23
Residential District 18,05M670,1
Residential District 18,31R455,2
Residential District 18,25Q525,71
Residential District 18,19K615,56
Residential District 18,02M533,6
Residential District 18,02M500,2
Residential District 18,07X495,2
Residential District 18,01M448,23
Residential District 18,18K642,77
Residential District 18,02M305,16
Residential District 18,02M507,7
Residential District 18,13K527,18
Residential District 18,02M282,9
Residential District 18,02M551,8
Residential District 18,20K609,9
Residential District 18,03M307,3
Residential District 18,02M316,4
Residential District 18,13K350,14
Residential District 18,02M449,3
Residential District 18,25Q240,1
Residential District 18,18K576,88
Residential District 18,19K660,61
Residential District 18,03M415,8
Residential District 18,10X243,1
Residential District 18,03M291,3
Residential District 18,30Q445,11
Residential District 18,21K620,56
Residential District 18,14K558,43
Residential District 18,14K561,61
Residential District 18,12X684,2
Residential District 18,19K510,20
Residential District 18,28Q284,8
Residential District 18,04M610,6
