,School District,School DBN,School Name,Category,Grade 9 Seats Available,Grade 9 Applicants,Grade 9 Offers,Grade 9 Seats Available - Notes
52828,4,04M435,Manhattan Center for Science and Mathematics,Residential District 14,,27,s,
52829,4,04M435,Manhattan Center for Science and Mathematics,Residential District 15,,51,s,
52830,4,04M435,Manhattan Center for Science and Mathematics,Residential District 16,,12,s,
52831,4,04M435,Manhattan Center for Science and Mathematics,Residential District 17,,42,s,
52832,4,04M435,Manhattan Center for Science and Mathematics,Residential District 18,,24,s,
52833,4,04M435,Manhattan Center for Science and Mathematics,Residential District 19,,32,s,
52834,4,04M435,Manhattan Center for Science and Mathematics,Residential District 20,,26,s,
52835,4,04M435,Manhattan Center for Science and Mathematics,Residential District 21,,19,s,
52836,4,04M435,Manhattan Center for Science and Mathematics,Residential District 22,,33,s,
52837,4,04M435,Manhattan Center for Science and Mathematics,Residential District 23,,9,s,
52838,4,04M435,Manhattan Center for Science and Mathematics,Residential District 24,,194,31,
52839,4,04M435,Manhattan Center for Science and Mathematics,Residential District 25,,44,7,
52840,4,04M435,Manhattan Center for Science and Mathematics,Residential District 26,,18,6,
52841,4,04M435,Manhattan Center for Science and Mathematics,Residential District 27,,41,s,
52842,4,04M435,Manhattan Center for Science and Mathematics,Residential District 28,,77,8,
52843,4,04M435,Manhattan Center for Science and Mathematics,Residential District 29,,39,s,
52844,4,04M435,Manhattan Center for Science and Mathematics,Residential District 30,,337,40,
52845,4,04M435,Manhattan Center for Science and Mathematics,Residential District 31,,8,s,
52846,4,04M435,Manhattan Center for Science and Mathematics,Residential District 32,,17,s,
52847,4,04M435,Manhattan Center for Science and Mathematics,Residential District Unknown,,21,s,
36524,2,02M280,Manhattan Early College School for Advertising,Residential District 01,,58,11,
36525,2,02M280,Manhattan Early College School for Advertising,Residential District 02,,69,22,
36526,2,02M280,Manhattan Early College School for Advertising,Residential District 03,,15,s,
36527,2,02M280,Manhattan Early College School for Advertising,Residential District 04,,18,s,
36528,2,02M280,Manhattan Early College School for Advertising,Residential District 05,,33,s,
36529,2,02M280,Manhattan Early College School for Advertising,Residential District 06,,47,8,
36530,2,02M280,Manhattan Early College School for Advertising,Residential District 07,,19,s,
36531,2,02M280,Manhattan Early College School for Advertising,Residential District 08,,15,s,
36532,2,02M280,Manhattan Early College School for Advertising,Residential District 09,,66,13,
36533,2,02M280,Manhattan Early College School for Advertising,Residential District 10,,31,8,
36534,2,02M280,Manhattan Early College School for Advertising,Residential District 11,,24,7,
36535,2,02M280,Manhattan Early College School for Advertising,Residential District 12,,32,s,
36536,2,02M280,Manhattan Early College School for Advertising,Residential District 13,,13,s,
36537,2,02M280,Manhattan Early College School for Advertising,Residential District 14,,21,s,
36538,2,02M280,Manhattan Early College School for Advertising,Residential District 15,,24,6,
36539,2,02M280,Manhattan Early College School for Advertising,Residential District 16,,6,s,
36540,2,02M280,Manhattan Early College School for Advertising,Residential District 17,,18,s,
36541,2,02M280,Manhattan Early College School for Advertising,Residential District 18,,9,s,
36542,2,02M280,Manhattan Early College School for Advertising,Residential District 19,,39,7,
36543,2,02M280,Manhattan Early College School for Advertising,Residential District 20,,11,s,
36544,2,02M280,Manhattan Early College School for Advertising,Residential District 21,,s,s,
36545,2,02M280,Manhattan Early College School for Advertising,Residential District 22,,11,s,
36546,2,02M280,Manhattan Early College School for Advertising,Residential District 23,,16,s,
36547,2,02M280,Manhattan Early College School for Advertising,Residential District 24,,21,s,
36548,2,02M280,Manhattan Early College School for Advertising,Residential District 27,,15,s,
36549,2,02M280,Manhattan Early College School for Advertising,Residential District 28,,s,s,
36550,2,02M280,Manhattan Early College School for Advertising,Residential District 29,,s,s,
36551,2,02M280,Manhattan Early College School for Advertising,Residential District 30,,s,s,
36552,2,02M280,Manhattan Early College School for Advertising,Residential District 31,,11,s,
36553,2,02M280,Manhattan Early College School for Advertising,Residential District 32,,29,s,
36554,2,02M280,Manhattan Early College School for Advertising,Residential District Unknown,,s,s,
44011,2,02M459,Manhattan International High School,Residential District 01,,s,s,
44012,2,02M459,Manhattan International High School,Residential District 02,,51,6,
44013,2,02M459,Manhattan International High School,Residential District 03,,22,s,
44014,2,02M459,Manhattan International High School,Residential District 04,,67,s,
44015,2,02M459,Manhattan International High School,Residential District 05,,24,s,
44016,2,02M459,Manhattan International High School,Residential District 06,,25,s,
44017,2,02M459,Manhattan International High School,Residential District 07,,22,s,
44018,2,02M459,Manhattan International High School,Residential District 08,,33,s,
44019,2,02M459,Manhattan International High School,Residential District 09,,27,s,
44020,2,02M459,Manhattan International High School,Residential District 10,,42,s,
44021,2,02M459,Manhattan International High School,Residential District 11,,30,s,
44022,2,02M459,Manhattan International High School,Residential District 12,,21,s,
44023,2,02M459,Manhattan International High School,Residential District 13,,s,s,
44024,2,02M459,Manhattan International High School,Residential District 14,,s,s,
44025,2,02M459,Manhattan International High School,Residential District 15,,s,s,
44026,2,02M459,Manhattan International High School,Residential District 16,,s,s,
44027,2,02M459,Manhattan International High School,Residential District 17,,s,s,
44028,2,02M459,Manhattan International High School,Residential District 18,,s,s,
44029,2,02M459,Manhattan International High School,Residential District 19,,7,s,
44030,2,02M459,Manhattan International High School,Residential District 20,,s,s,
44031,2,02M459,Manhattan International High School,Residential District 21,,s,s,
44032,2,02M459,Manhattan International High School,Residential District 22,,s,s,
44033,2,02M459,Manhattan International High School,Residential District 23,,s,s,
44034,2,02M459,Manhattan International High School,Residential District 24,,67,s,
44035,2,02M459,Manhattan International High School,Residential District 25,,s,s,
44036,2,02M459,Manhattan International High School,Residential District 26,,s,s,
44037,2,02M459,Manhattan International High School,Residential District 27,,8,s,
44038,2,02M459,Manhattan International High School,Residential District 28,,s,s,
44039,2,02M459,Manhattan International High School,Residential District 29,,6,s,
44040,2,02M459,Manhattan International High School,Residential District 30,,75,s,
44041,2,02M459,Manhattan International High School,Residential District 31,,s,s,
44042,2,02M459,Manhattan International High School,Residential District 32,,6,s,
44043,2,02M459,Manhattan International High School,Residential District Unknown,,s,s,
43563,2,02M439,Manhattan Village Academy,Residential District 01,,99,s,
43564,2,02M439,Manhattan Village Academy,Residential District 02,,536,33,
43565,2,02M439,Manhattan Village Academy,Residential District 03,,194,7,
43566,2,02M439,Manhattan Village Academy,Residential District 04,,129,7,
43567,2,02M439,Manhattan Village Academy,Residential District 05,,131,s,
43568,2,02M439,Manhattan Village Academy,Residential District 06,,322,17,
43569,2,02M439,Manhattan Village Academy,Residential District 07,,69,s,
43570,2,02M439,Manhattan Village Academy,Residential District 08,,141,s,
43571,2,02M439,Manhattan Village Academy,Residential District 09,,202,14,
43572,2,02M439,Manhattan Village Academy,Residential District 10,,216,8,
43573,2,02M439,Manhattan Village Academy,Residential District 11,,230,11,
43574,2,02M439,Manhattan Village Academy,Residential District 12,,99,s,
43575,2,02M439,Manhattan Village Academy,Residential District 13,,62,s,
43576,2,02M439,Manhattan Village Academy,Residential District 14,,59,s,
43577,2,02M439,Manhattan Village Academy,Residential District 15,,98,6,
43578,2,02M439,Manhattan Village Academy,Residential District 16,,27,s,
43579,2,02M439,Manhattan Village Academy,Residential District 17,,62,s,
43580,2,02M439,Manhattan Village Academy,Residential District 18,,40,s,
43581,2,02M439,Manhattan Village Academy,Residential District 19,,68,s,
43582,2,02M439,Manhattan Village Academy,Residential District 20,,46,s,
43583,2,02M439,Manhattan Village Academy,Residential District 21,,36,s,
43584,2,02M439,Manhattan Village Academy,Residential District 22,,32,s,
43585,2,02M439,Manhattan Village Academy,Residential District 23,,23,s,
43586,2,02M439,Manhattan Village Academy,Residential District 24,,130,12,
43587,2,02M439,Manhattan Village Academy,Residential District 25,,23,s,
43588,2,02M439,Manhattan Village Academy,Residential District 26,,8,s,
43589,2,02M439,Manhattan Village Academy,Residential District 27,,44,s,
43590,2,02M439,Manhattan Village Academy,Residential District 28,,56,s,
43591,2,02M439,Manhattan Village Academy,Residential District 29,,11,s,
43592,2,02M439,Manhattan Village Academy,Residential District 30,,152,6,
43593,2,02M439,Manhattan Village Academy,Residential District 31,,18,s,
43594,2,02M439,Manhattan Village Academy,Residential District 32,,49,s,
43595,2,02M439,Manhattan Village Academy,Residential District Unknown,,12,s,
65672,10,10X477,Marble Hill High School for International Studies,Residential District 01,,s,s,
65673,10,10X477,Marble Hill High School for International Studies,Residential District 02,,s,s,
65674,10,10X477,Marble Hill High School for International Studies,Residential District 03,,s,s,
65675,10,10X477,Marble Hill High School for International Studies,Residential District 04,,6,s,
65676,10,10X477,Marble Hill High School for International Studies,Residential District 05,,9,s,
65677,10,10X477,Marble Hill High School for International Studies,Residential District 06,,83,7,
65678,10,10X477,Marble Hill High School for International Studies,Residential District 07,,31,6,
65679,10,10X477,Marble Hill High School for International Studies,Residential District 08,,48,7,
65680,10,10X477,Marble Hill High School for International Studies,Residential District 09,,131,16,
65681,10,10X477,Marble Hill High School for International Studies,Residential District 10,,536,89,
65682,10,10X477,Marble Hill High School for International Studies,Residential District 11,,121,18,
65683,10,10X477,Marble Hill High School for International Studies,Residential District 12,,55,12,
65684,10,10X477,Marble Hill High School for International Studies,Residential District 16,,s,s,
65685,10,10X477,Marble Hill High School for International Studies,Residential District 18,,s,s,
65686,10,10X477,Marble Hill High School for International Studies,Residential District 30,,s,s,
65687,10,10X477,Marble Hill High School for International Studies,Residential District 31,,s,s,
65688,10,10X477,Marble Hill High School for International Studies,Residential District Unknown,,s,s,
95841,26,26Q435,Martin Van Buren High School,Residential District 04,,s,s,
95842,26,26Q435,Martin Van Buren High School,Residential District 08,,s,s,
95843,26,26Q435,Martin Van Buren High School,Residential District 09,,s,s,
95844,26,26Q435,Martin Van Buren High School,Residential District 10,,s,s,
95845,26,26Q435,Martin Van Buren High School,Residential District 11,,s,s,
95846,26,26Q435,Martin Van Buren High School,Residential District 12,,s,s,
95847,26,26Q435,Martin Van Buren High School,Residential District 13,,s,s,
95848,26,26Q435,Martin Van Buren High School,Residential District 14,,s,s,
95849,26,26Q435,Martin Van Buren High School,Residential District 16,,s,s,
95850,26,26Q435,Martin Van Buren High School,Residential District 17,,s,s,
95851,26,26Q435,Martin Van Buren High School,Residential District 18,,s,s,
95852,26,26Q435,Martin Van Buren High School,Residential District 19,,9,s,
95853,26,26Q435,Martin Van Buren High School,Residential District 20,,s,s,
95854,26,26Q435,Martin Van Buren High School,Residential District 22,,s,s,
95855,26,26Q435,Martin Van Buren High School,Residential District 24,,36,9,
95856,26,26Q435,Martin Van Buren High School,Residential District 25,,49,25,
95857,26,26Q435,Martin Van Buren High School,Residential District 26,,154,68,
95858,26,26Q435,Martin Van Buren High School,Residential District 27,,53,10,
95859,26,26Q435,Martin Van Buren High School,Residential District 28,,119,24,
95860,26,26Q435,Martin Van Buren High School,Residential District 29,,466,179,
95861,26,26Q435,Martin Van Buren High School,Residential District 30,,9,s,
95862,26,26Q435,Martin Van Buren High School,Residential District 31,,s,s,
95863,26,26Q435,Martin Van Buren High School,Residential District 32,,s,s,
95864,26,26Q435,Martin Van Buren High School,Residential District Unknown,,s,s,
92298,24,24Q585,Maspeth High School,Residential District 01,,s,s,
92299,24,24Q585,Maspeth High School,Residential District 02,,11,s,
92300,24,24Q585,Maspeth High School,Residential District 03,,s,s,
92301,24,24Q585,Maspeth High School,Residential District 04,,s,s,
92302,24,24Q585,Maspeth High School,Residential District 05,,s,s,
92303,24,24Q585,Maspeth High School,Residential District 06,,s,s,
92304,24,24Q585,Maspeth High School,Residential District 07,,s,s,
92305,24,24Q585,Maspeth High School,Residential District 08,,8,s,
92306,24,24Q585,Maspeth High School,Residential District 09,,6,s,
92307,24,24Q585,Maspeth High School,Residential District 10,,s,s,
92308,24,24Q585,Maspeth High School,Residential District 11,,10,s,
92309,24,24Q585,Maspeth High School,Residential District 13,,8,s,
92310,24,24Q585,Maspeth High School,Residential District 14,,45,s,
92311,24,24Q585,Maspeth High School,Residential District 15,,s,s,
92312,24,24Q585,Maspeth High School,Residential District 16,,15,s,
92313,24,24Q585,Maspeth High School,Residential District 17,,10,s,
92314,24,24Q585,Maspeth High School,Residential District 18,,17,s,
92315,24,24Q585,Maspeth High School,Residential District 19,,86,s,
92316,24,24Q585,Maspeth High School,Residential District 20,,s,s,
92317,24,24Q585,Maspeth High School,Residential District 21,,s,s,
92318,24,24Q585,Maspeth High School,Residential District 22,,7,s,
92319,24,24Q585,Maspeth High School,Residential District 23,,20,s,
92320,24,24Q585,Maspeth High School,Residential District 24,,3022,264,
92321,24,24Q585,Maspeth High School,Residential District 25,,191,7,
92322,24,24Q585,Maspeth High School,Residential District 26,,50,s,
92323,24,24Q585,Maspeth High School,Residential District 27,,392,14,
92324,24,24Q585,Maspeth High School,Residential District 28,,367,18,
92325,24,24Q585,Maspeth High School,Residential District 29,,147,9,
92326,24,24Q585,Maspeth High School,Residential District 30,,766,20,
92327,24,24Q585,Maspeth High School,Residential District 31,,s,s,
92328,24,24Q585,Maspeth High School,Residential District 32,,105,s,
92329,24,24Q585,Maspeth High School,Residential District Unknown,,7,s,
102260,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 02,,s,s,
102261,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 03,,s,s,
102262,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 04,,s,s,
102263,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 05,,s,s,
102264,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 06,,s,s,
102265,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 08,,s,s,
102266,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 10,,s,s,
102267,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 11,,6,s,
102268,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 12,,s,s,
102269,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 13,,s,s,
102270,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 14,,s,s,
102271,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 16,,s,s,
102272,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 17,,s,s,
102273,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 18,,6,s,
102274,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 19,,7,s,
102275,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 20,,s,s,
102276,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 21,,s,s,
102277,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 22,,s,s,
102278,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 23,,s,s,
102279,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 24,,8,s,
102280,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 25,,10,s,
102281,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 26,,29,6,
102282,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 27,,52,8,
102283,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 28,,94,20,
102284,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 29,,256,46,
102285,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 30,,6,s,
102286,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 31,,s,s,
102287,29,29Q492,Mathematics Science Research and Technology Magne,Residential District 32,,s,s,
102288,29,29Q492,Mathematics Science Research and Technology Magne,Residential District Unknown,,s,s,
79965,17,17K590,Medgar Evers College Preparatory School,Residential District 01,,s,s,
79966,17,17K590,Medgar Evers College Preparatory School,Residential District 02,,s,s,
79967,17,17K590,Medgar Evers College Preparatory School,Residential District 03,,s,s,
79968,17,17K590,Medgar Evers College Preparatory School,Residential District 04,,s,s,
79969,17,17K590,Medgar Evers College Preparatory School,Residential District 05,,s,s,
79970,17,17K590,Medgar Evers College Preparatory School,Residential District 07,,s,s,
79971,17,17K590,Medgar Evers College Preparatory School,Residential District 08,,s,s,
79972,17,17K590,Medgar Evers College Preparatory School,Residential District 09,,s,s,
79973,17,17K590,Medgar Evers College Preparatory School,Residential District 10,,s,s,
79974,17,17K590,Medgar Evers College Preparatory School,Residential District 11,,s,s,
79975,17,17K590,Medgar Evers College Preparatory School,Residential District 12,,s,s,
79976,17,17K590,Medgar Evers College Preparatory School,Residential District 13,,91,10,
79977,17,17K590,Medgar Evers College Preparatory School,Residential District 14,,18,s,
79978,17,17K590,Medgar Evers College Preparatory School,Residential District 15,,26,s,
79979,17,17K590,Medgar Evers College Preparatory School,Residential District 16,,131,13,
79980,17,17K590,Medgar Evers College Preparatory School,Residential District 17,,502,72,
79981,17,17K590,Medgar Evers College Preparatory School,Residential District 18,,380,62,
79982,17,17K590,Medgar Evers College Preparatory School,Residential District 19,,196,33,
79983,17,17K590,Medgar Evers College Preparatory School,Residential District 20,,20,s,
79984,17,17K590,Medgar Evers College Preparatory School,Residential District 21,,21,s,
79985,17,17K590,Medgar Evers College Preparatory School,Residential District 22,,295,42,
79986,17,17K590,Medgar Evers College Preparatory School,Residential District 23,,199,23,
79987,17,17K590,Medgar Evers College Preparatory School,Residential District 24,,s,s,
79988,17,17K590,Medgar Evers College Preparatory School,Residential District 27,,22,s,
79989,17,17K590,Medgar Evers College Preparatory School,Residential District 28,,8,s,
79990,17,17K590,Medgar Evers College Preparatory School,Residential District 29,,23,9,
79991,17,17K590,Medgar Evers College Preparatory School,Residential District 30,,s,s,
79992,17,17K590,Medgar Evers College Preparatory School,Residential District 31,,s,s,
79993,17,17K590,Medgar Evers College Preparatory School,Residential District 32,,30,s,
79994,17,17K590,Medgar Evers College Preparatory School,Residential District Unknown,,8,s,
89499,23,23K647,Metropolitan Diploma Plus High School,Residential District 09,,s,s,
89500,23,23K647,Metropolitan Diploma Plus High School,Residential District 18,,s,s,
89501,23,23K647,Metropolitan Diploma Plus High School,Residential District 19,,7,s,
89502,23,23K647,Metropolitan Diploma Plus High School,Residential District 23,,s,s,
89503,23,23K647,Metropolitan Diploma Plus High School,Residential District 24,,s,s,
89504,23,23K647,Metropolitan Diploma Plus High School,Residential District 28,,s,s,
98438,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 02,,s,s,
98439,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 05,,s,s,
98440,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 06,,s,s,
98441,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 08,,s,s,
98442,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 10,,s,s,
98443,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 12,,s,s,
98444,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 14,,s,s,
98445,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 16,,s,s,
98446,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 17,,s,s,
98447,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 18,,s,s,
98448,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 19,,29,s,
98449,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 23,,s,s,
98450,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 24,,466,12,
98451,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 25,,16,s,
98452,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 26,,s,s,
98453,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 27,,358,28,
98454,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 28,,399,103,
98455,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 29,,32,s,
98456,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 30,,54,s,
98457,28,28Q167,Metropolitan Expeditionary Learning School,Residential District 32,,12,s,
98458,28,28Q167,Metropolitan Expeditionary Learning School,Residential District Unknown,,s,s,
68997,12,12X248,Metropolitan High School The,Residential District 01,,s,s,
68998,12,12X248,Metropolitan High School The,Residential District 04,,s,s,
68999,12,12X248,Metropolitan High School The,Residential District 05,,s,s,
69000,12,12X248,Metropolitan High School The,Residential District 07,,16,s,
69001,12,12X248,Metropolitan High School The,Residential District 08,,63,7,
69002,12,12X248,Metropolitan High School The,Residential District 09,,30,s,
69003,12,12X248,Metropolitan High School The,Residential District 10,,16,s,
69004,12,12X248,Metropolitan High School The,Residential District 11,,21,s,
69005,12,12X248,Metropolitan High School The,Residential District 12,,87,15,
69006,12,12X248,Metropolitan High School The,Residential District 16,,s,s,
69007,12,12X248,Metropolitan High School The,Residential District 17,,s,s,
69008,12,12X248,Metropolitan High School The,Residential District 19,,s,s,
69009,12,12X248,Metropolitan High School The,Residential District 22,,s,s,
69010,12,12X248,Metropolitan High School The,Residential District 24,,18,s,
69011,12,12X248,Metropolitan High School The,Residential District 25,,s,s,
69012,12,12X248,Metropolitan High School The,Residential District 27,,16,s,
69013,12,12X248,Metropolitan High School The,Residential District 28,,13,s,
69014,12,12X248,Metropolitan High School The,Residential District 29,,s,s,
69015,12,12X248,Metropolitan High School The,Residential District 30,,s,s,
69016,12,12X248,Metropolitan High School The,Residential District 32,,s,s,
69017,12,12X248,Metropolitan High School The,Residential District Unknown,,s,s,
91531,24,24Q520,Middle College High School at LaGuardia Community,Residential District 01,,s,s,
91532,24,24Q520,Middle College High School at LaGuardia Community,Residential District 02,,6,s,
91533,24,24Q520,Middle College High School at LaGuardia Community,Residential District 03,,s,s,
91534,24,24Q520,Middle College High School at LaGuardia Community,Residential District 04,,s,s,
91535,24,24Q520,Middle College High School at LaGuardia Community,Residential District 05,,s,s,
91536,24,24Q520,Middle College High School at LaGuardia Community,Residential District 06,,s,s,
91537,24,24Q520,Middle College High School at LaGuardia Community,Residential District 07,,s,s,
91538,24,24Q520,Middle College High School at LaGuardia Community,Residential District 08,,7,s,
91539,24,24Q520,Middle College High School at LaGuardia Community,Residential District 09,,s,s,
91540,24,24Q520,Middle College High School at LaGuardia Community,Residential District 10,,s,s,
91541,24,24Q520,Middle College High School at LaGuardia Community,Residential District 11,,7,s,
91542,24,24Q520,Middle College High School at LaGuardia Community,Residential District 12,,s,s,
91543,24,24Q520,Middle College High School at LaGuardia Community,Residential District 13,,s,s,
91544,24,24Q520,Middle College High School at LaGuardia Community,Residential District 14,,11,s,
91545,24,24Q520,Middle College High School at LaGuardia Community,Residential District 15,,s,s,
91546,24,24Q520,Middle College High School at LaGuardia Community,Residential District 16,,s,s,
91547,24,24Q520,Middle College High School at LaGuardia Community,Residential District 17,,s,s,
91548,24,24Q520,Middle College High School at LaGuardia Community,Residential District 18,,s,s,
91549,24,24Q520,Middle College High School at LaGuardia Community,Residential District 19,,13,s,
91550,24,24Q520,Middle College High School at LaGuardia Community,Residential District 20,,s,s,
91551,24,24Q520,Middle College High School at LaGuardia Community,Residential District 22,,6,s,
91552,24,24Q520,Middle College High School at LaGuardia Community,Residential District 23,,11,s,
91553,24,24Q520,Middle College High School at LaGuardia Community,Residential District 24,,752,62,
91554,24,24Q520,Middle College High School at LaGuardia Community,Residential District 25,,23,s,
91555,24,24Q520,Middle College High School at LaGuardia Community,Residential District 26,,6,s,
91556,24,24Q520,Middle College High School at LaGuardia Community,Residential District 27,,50,6,
91557,24,24Q520,Middle College High School at LaGuardia Community,Residential District 28,,44,s,
91558,24,24Q520,Middle College High School at LaGuardia Community,Residential District 29,,24,s,
91559,24,24Q520,Middle College High School at LaGuardia Community,Residential District 30,,709,44,
91560,24,24Q520,Middle College High School at LaGuardia Community,Residential District 32,,11,s,
91561,24,24Q520,Middle College High School at LaGuardia Community,Residential District Unknown,,s,s,
88154,22,22K405,Midwood High School,Residential District 01,,12,s,
88155,22,22K405,Midwood High School,Residential District 02,,69,s,
88156,22,22K405,Midwood High School,Residential District 03,,10,s,
88157,22,22K405,Midwood High School,Residential District 04,,6,s,
88158,22,22K405,Midwood High School,Residential District 05,,s,s,
88159,22,22K405,Midwood High School,Residential District 06,,s,s,
88160,22,22K405,Midwood High School,Residential District 07,,s,s,
88161,22,22K405,Midwood High School,Residential District 08,,10,s,
88162,22,22K405,Midwood High School,Residential District 09,,12,s,
88163,22,22K405,Midwood High School,Residential District 10,,6,s,
88164,22,22K405,Midwood High School,Residential District 11,,13,s,
88165,22,22K405,Midwood High School,Residential District 12,,s,s,
88166,22,22K405,Midwood High School,Residential District 13,,310,20,
88167,22,22K405,Midwood High School,Residential District 14,,75,s,
88168,22,22K405,Midwood High School,Residential District 15,,1130,141,
88169,22,22K405,Midwood High School,Residential District 16,,165,13,
88170,22,22K405,Midwood High School,Residential District 17,,789,80,
88171,22,22K405,Midwood High School,Residential District 18,,818,96,
88172,22,22K405,Midwood High School,Residential District 19,,508,42,
88173,22,22K405,Midwood High School,Residential District 20,,1849,355,
88174,22,22K405,Midwood High School,Residential District 21,,1493,298,
88175,22,22K405,Midwood High School,Residential District 22,,2306,429,
88176,22,22K405,Midwood High School,Residential District 23,,282,11,
88177,22,22K405,Midwood High School,Residential District 24,,54,s,
88178,22,22K405,Midwood High School,Residential District 25,,13,s,
88179,22,22K405,Midwood High School,Residential District 26,,10,s,
88180,22,22K405,Midwood High School,Residential District 27,,169,11,
88181,22,22K405,Midwood High School,Residential District 28,,36,s,
88182,22,22K405,Midwood High School,Residential District 29,,59,s,
88183,22,22K405,Midwood High School,Residential District 30,,19,s,
88184,22,22K405,Midwood High School,Residential District 31,,99,s,
88185,22,22K405,Midwood High School,Residential District 32,,77,s,
88186,22,22K405,Midwood High School,Residential District Unknown,,31,s,
58801,8,08X312,Millennium Art Academy,Residential District 01,,s,s,
58802,8,08X312,Millennium Art Academy,Residential District 02,,8,s,
58803,8,08X312,Millennium Art Academy,Residential District 03,,s,s,
58804,8,08X312,Millennium Art Academy,Residential District 04,,s,s,
58805,8,08X312,Millennium Art Academy,Residential District 05,,6,s,
58806,8,08X312,Millennium Art Academy,Residential District 06,,s,s,
58807,8,08X312,Millennium Art Academy,Residential District 07,,22,s,
58808,8,08X312,Millennium Art Academy,Residential District 08,,210,47,
58809,8,08X312,Millennium Art Academy,Residential District 09,,62,s,
58810,8,08X312,Millennium Art Academy,Residential District 10,,59,11,
58811,8,08X312,Millennium Art Academy,Residential District 11,,86,12,
58812,8,08X312,Millennium Art Academy,Residential District 12,,108,20,
58813,8,08X312,Millennium Art Academy,Residential District 14,,s,s,
58814,8,08X312,Millennium Art Academy,Residential District 15,,s,s,
58815,8,08X312,Millennium Art Academy,Residential District 17,,s,s,
58816,8,08X312,Millennium Art Academy,Residential District 18,,s,s,
58817,8,08X312,Millennium Art Academy,Residential District 19,,s,s,
58818,8,08X312,Millennium Art Academy,Residential District 20,,6,s,
58819,8,08X312,Millennium Art Academy,Residential District 21,,s,s,
58820,8,08X312,Millennium Art Academy,Residential District 22,,7,s,
58821,8,08X312,Millennium Art Academy,Residential District 24,,s,s,
58822,8,08X312,Millennium Art Academy,Residential District 25,,s,s,
58823,8,08X312,Millennium Art Academy,Residential District 26,,s,s,
58824,8,08X312,Millennium Art Academy,Residential District 27,,s,s,
58825,8,08X312,Millennium Art Academy,Residential District 28,,s,s,
58826,8,08X312,Millennium Art Academy,Residential District 29,,s,s,
58827,8,08X312,Millennium Art Academy,Residential District 30,,s,s,
58828,8,08X312,Millennium Art Academy,Residential District 32,,s,s,
58829,8,08X312,Millennium Art Academy,Residential District Unknown,,s,s,
77224,15,15K684,Millennium Brooklyn HS,Residential District 01,,23,s,
77225,15,15K684,Millennium Brooklyn HS,Residential District 02,,100,s,
77226,15,15K684,Millennium Brooklyn HS,Residential District 03,,15,s,
77227,15,15K684,Millennium Brooklyn HS,Residential District 04,,s,s,
77228,15,15K684,Millennium Brooklyn HS,Residential District 05,,s,s,
77229,15,15K684,Millennium Brooklyn HS,Residential District 06,,s,s,
77230,15,15K684,Millennium Brooklyn HS,Residential District 07,,s,s,
77231,15,15K684,Millennium Brooklyn HS,Residential District 08,,s,s,
77232,15,15K684,Millennium Brooklyn HS,Residential District 09,,s,s,
